ゲームID,ターン,プレイヤーID,前の単語,要求文字,回答,応答時間_ms,語頭判定,辞書判定,読み,判定,終了理由,勝者ID,敗者ID,プロンプトNo,最大連続回答回数
3,11,GPT-2,ぶどう,う,うさぎ,4003,○,○,うさぎ,○,,,,51,10
3,12,GPT-2,うさぎ,ぎ,銀河,6064,○,○,ぎんが,○,,,,51,10
3,13,GPT-2,銀河,が,ガラス,2541,○,○,がらす,○,,,,51,10
3,14,GPT-1,ガラス,す,すいか,6358,○,○,すいか,○,,,,51,10
3,15,GPT-1,すいか,か,カメラ,1916,○,○,かめら,○,,,,51,10
3,16,GPT-1,カメラ,ら,ラッパ,2255,○,○,らっぱ,○,,,,51,10
3,17,GPT-2,ラッパ,ぱ,パズル,7059,○,○,ぱずる,○,,,,51,10
3,18,GPT-1,パズル,る,瑠璃,6368,○,○,るり,○,,,,51,10
3,19,GPT-1,瑠璃,り,料理,2470,○,○,りょうり,○,,,,51,10
3,20,GPT-1,料理,り,リス,3646,○,○,りす,○,,,,51,10
3,21,GPT-1,リス,す,巣,5932,○,○,す,○,,,,51,10
3,22,GPT-1,巣,す,すみれ,1856,○,○,すみれ,○,,,,51,10
3,23,GPT-2,すみれ,れ,れんげ,2947,○,○,れんげ,○,,,,51,10
3,24,GPT-2,れんげ,げ,ゲーム,3665,○,○,げーむ,○,,,,51,10
3,25,GPT-2,ゲーム,む,むし,2012,○,○,むし,○,,,,51,10
3,26,GPT-2,むし,し,しおり,5397,○,○,しおり,○,,,,51,10
3,27,GPT-1,しおり,り,陸地,4130,○,○,りくち,○,,,,51,10
3,28,GPT-1,陸地,ち,地図,1832,○,○,ちず,○,,,,51,10
3,29,GPT-2,地図,ず,ズッキーニ,2429,○,○,ずっきーに,○,,,,51,10
3,30,GPT-2,ズッキーニ,に,虹,5726,○,○,にじ,○,,,,51,10
3,31,GPT-2,虹,じ,じょうぎ,10076,○,○,じょうぎ,○,,,,51,10
3,32,GPT-2,じょうぎ,ぎ,義理,4184,○,○,ぎり,○,,,,51,10
3,33,GPT-1,義理,り,理科,2625,○,○,りか,○,,,,51,10
3,34,GPT-1,理科,か,かるた,2876,○,○,かるた,○,,,,51,10
3,35,GPT-1,かるた,た,旅,5654,○,○,たび,○,,,,51,10
3,36,GPT-1,旅,び,ビュッフェ,7097,○,○,びゅっふぇ,○,,,,51,10
3,37,GPT-2,ビュッフェ,ぇ,エビ,4451,×,○,,×,語頭不一致,GPT-1,GPT-2,51,10
4,1,GPT-1,しりとり,り,リュック,4065,○,○,りゅっく,○,,,,51,10
4,2,GPT-1,リュック,く,釘,6549,○,○,くぎ,○,,,,51,10
4,3,GPT-1,釘,ぎ,銀河,4401,○,○,ぎんが,○,,,,51,10
4,4,GPT-1,銀河,が,崖,7428,○,○,がけ,○,,,,51,10
4,5,GPT-1,崖,け,ケーキ,5698,○,○,けーき,○,,,,51,10
4,6,GPT-1,ケーキ,き,きつね,1781,○,○,きつね,○,,,,51,10
4,7,GPT-1,きつね,ね,ねじ,5321,○,○,ねじ,○,,,,51,10
4,8,GPT-2,ねじ,じ,辞書,2229,○,○,じしょ,○,,,,51,10
4,9,GPT-2,辞書,よ,洋服,2040,○,○,ようふく,○,,,,51,10
4,10,GPT-2,洋服,く,クイズ,3351,○,○,くいず,○,,,,51,10
4,11,GPT-1,クイズ,ず,頭痛,4420,○,○,ずつう,○,,,,51,10
4,12,GPT-1,頭痛,う,うさぎ,1877,○,○,うさぎ,○,,,,51,10
4,13,GPT-2,うさぎ,ぎ,義理,2486,○,○,ぎり,○,,,,51,10
4,14,GPT-2,義理,り,リス,4776,○,○,りす,○,,,,51,10
4,15,GPT-2,リス,す,スープ,4440,○,○,すーぷ,○,,,,51,10
4,16,GPT-2,スープ,ぷ,プール,1700,○,○,ぷーる,○,,,,51,10
4,17,GPT-1,プール,る,ルーペ,5577,○,○,るーぺ,○,,,,51,10
4,18,GPT-1,ルーペ,ぺ,ペット,3107,○,○,ぺっと,○,,,,51,10
4,19,GPT-1,ペット,と,時計,3228,○,○,とけい,○,,,,51,10
4,20,GPT-1,時計,い,椅子,1749,○,○,いす,○,,,,51,10
4,21,GPT-1,椅子,す,スカーフ,6561,○,○,すかーふ,○,,,,51,10
4,22,GPT-2,スカーフ,ふ,フクロウ,3682,○,○,ふくろう,○,,,,51,10
4,23,GPT-2,フクロウ,う,うつぼ,6689,○,○,うつぼ,○,,,,51,10
4,24,GPT-2,うつぼ,ぼ,帽子,1877,○,○,ぼうし,○,,,,51,10
4,25,GPT-2,帽子,し,しめじ,5244,○,○,しめじ,○,,,,51,10
4,26,GPT-2,しめじ,じ,字,8530,○,○,じ,○,,,,51,10
4,27,GPT-2,字,じ,磁石,5231,○,○,じしゃく,○,,,,51,10
4,28,GPT-1,磁石,く,くり,7481,○,○,くり,○,,,,51,10
4,29,GPT-1,くり,り,りんご,3896,○,○,りんご,○,,,,51,10
4,30,GPT-2,りんご,ご,ごま,1823,○,○,ごま,○,,,,51,10
4,31,GPT-2,ごま,ま,まくら,7638,○,○,まくら,○,,,,51,10
4,32,GPT-2,まくら,ら,ラジオ,2608,○,○,らじお,○,,,,51,10
4,33,GPT-2,ラジオ,お,おかめ,8219,○,○,おかめ,○,,,,51,10
4,34,GPT-2,おかめ,め,めがね,3868,○,○,めがね,○,,,,51,10
4,35,GPT-1,めがね,ね,寝袋,3171,○,○,ねぶくろ,○,,,,51,10
4,36,GPT-1,寝袋,ろ,ロープ,4018,○,○,ろーぷ,○,,,,51,10
4,37,GPT-2,ロープ,ぷ,プラグ,4434,○,○,ぷらぐ,○,,,,51,10
4,38,GPT-2,プラグ,ぐ,グミ,2580,○,○,ぐみ,○,,,,51,10
4,39,GPT-2,グミ,み,水,3481,○,○,みず,○,,,,51,10
4,40,GPT-1,水,ず,図形,2206,○,○,ずけい,○,,,,51,10
4,41,GPT-1,図形,い,石,2206,○,○,いし,○,,,,51,10
4,42,GPT-1,石,し,しるし,6553,○,○,しるし,○,,,,51,10
4,43,GPT-1,しるし,し,シール,6356,○,○,しーる,○,,,,51,10
4,44,GPT-1,シール,る,ルビー,2356,○,○,るびー,○,,,,51,10
4,45,GPT-1,ルビー,い,いちご,3379,○,○,いちご,○,,,,51,10
4,46,GPT-1,いちご,ご,ごりら,4146,○,○,ごりら,○,,,,51,10
4,47,GPT-1,ごりら,ら,ラッパ,1748,○,○,らっぱ,○,,,,51,10
4,48,GPT-1,ラッパ,ぱ,パンダ,2062,○,○,ぱんだ,○,,,,51,10
4,49,GPT-1,パンダ,だ,大豆,2497,○,○,だいず,○,,,,51,10
4,50,GPT-2,大豆,ず,頭脳,2575,○,○,ずのう,○,,,,51,10
4,51,GPT-2,頭脳,う,海,4570,○,○,うみ,○,,,,51,10
4,52,GPT-2,海,み,ミルク,2454,○,○,みるく,○,,,,51,10
4,53,GPT-2,ミルク,く,靴,6686,○,○,くつ,○,,,,51,10
4,54,GPT-2,靴,つ,机,5411,○,○,つくえ,○,,,,51,10
4,55,GPT-2,机,え,枝,5323,○,○,え,○,,,,51,10
4,56,GPT-2,枝,え,絵筆,7683,○,○,えふで,○,,,,51,10
4,57,GPT-2,絵筆,で,電池,5630,○,○,でんち,○,,,,51,10
4,58,GPT-2,電池,ち,地図,4339,○,○,ちず,○,,,,51,10
4,59,GPT-1,地図,ず,ズッキーニ,2038,○,○,ずっきーに,○,,,,51,10
4,60,GPT-1,ズッキーニ,に,庭,5118,○,○,にわ,○,,,,51,10
4,61,GPT-1,庭,わ,わさび,4508,○,○,わさび,○,,,,51,10
4,62,GPT-1,わさび,び,ビール,2765,○,○,びーる,○,,,,51,10
4,63,GPT-1,ビール,る,るつぼ,5631,○,○,るつぼ,○,,,,51,10
4,64,GPT-2,るつぼ,ぼ,牧場,2641,○,○,ぼくじょう,○,,,,51,10
4,65,GPT-2,牧場,う,うちわ,4447,○,○,うちわ,○,,,,51,10
4,66,GPT-2,うちわ,わ,わかめ,2657,○,○,わかめ,○,,,,51,10
4,67,GPT-1,わかめ,め,めだか,5130,○,○,めだか,○,,,,51,10
4,68,GPT-1,めだか,か,かぎ,8880,○,○,かぎ,○,,,,51,10
4,69,GPT-2,かぎ,ぎ,餃子,3488,○,○,ぎょーざ,○,,,,51,10
4,70,GPT-1,餃子,ざ,雑誌,2036,○,○,ざっし,○,,,,51,10
4,71,GPT-1,雑誌,し,シロップ,8053,○,○,しろっぷ,○,,,,51,10
4,72,GPT-1,シロップ,ぷ,プードル,2966,○,○,ぷーどる,○,,,,51,10
4,73,GPT-2,プードル,る,留守,2864,○,○,るす,○,,,,51,10
4,74,GPT-1,留守,す,すみれ,3428,○,○,すみれ,○,,,,51,10
4,75,GPT-1,すみれ,れ,レンズ,4141,○,○,れんず,○,,,,51,10
4,76,GPT-2,レンズ,ず,ズーム,6982,○,○,ずーむ,○,,,,51,10
4,77,GPT-2,ズーム,む,虫,3071,○,○,むし,○,,,,51,10
4,78,GPT-2,虫,し,しずく,4590,○,○,しずく,○,,,,51,10
4,79,GPT-2,しずく,く,くじ,4943,○,○,くじ,○,,,,51,10
4,80,GPT-2,くじ,じ,自転車,4228,×,×,,×,辞書外,GPT-1,GPT-2,51,10
5,1,GPT-1,しりとり,り,リス,4208,○,○,りす,○,,,,51,10
5,2,GPT-1,リス,す,スイカ,2144,○,○,すいか,○,,,,51,10
5,3,GPT-1,スイカ,か,カギ,6359,○,○,かぎ,○,,,,51,10
5,4,GPT-2,カギ,ぎ,義手,4337,○,○,ぎしゅ,○,,,,51,10
5,5,GPT-2,義手,ゆ,柚子,6948,○,○,ゆず,○,,,,51,10
5,6,GPT-2,柚子,ず,頭脳,2274,○,○,ずのう,○,,,,51,10
5,7,GPT-2,頭脳,う,海,3863,○,○,うみ,○,,,,51,10
5,8,GPT-2,海,み,水,3375,○,○,みず,○,,,,51,10
5,9,GPT-2,水,ず,頭痛,3200,○,○,ずつう,○,,,,51,10
5,10,GPT-2,頭痛,う,腕,3027,○,○,うで,○,,,,51,10
5,11,GPT-2,腕,で,電池,6338,○,○,でんち,○,,,,51,10
5,12,GPT-2,電池,ち,地図,1912,○,○,ちず,○,,,,51,10
5,13,GPT-1,地図,ず,随筆,1787,○,○,ずいひつ,○,,,,51,10
5,14,GPT-1,随筆,つ,机,2150,○,○,つくえ,○,,,,51,10
5,15,GPT-1,机,え,絵,2043,○,○,え,○,,,,51,10
5,16,GPT-1,絵,え,枝,4400,○,○,え,○,,,,51,10
5,17,GPT-2,枝,え,鉛筆,2706,○,○,えんぴつ,○,,,,51,10
5,18,GPT-2,鉛筆,つ,爪,7349,○,○,つめ,○,,,,51,10
5,19,GPT-2,爪,め,眼鏡,8424,○,○,めがね,○,,,,51,10
5,20,GPT-2,眼鏡,ね,猫,2006,○,○,ねこ,○,,,,51,10
5,21,GPT-2,猫,こ,小箱,3097,○,○,こばこ,○,,,,51,10
5,22,GPT-2,小箱,こ,こたつ,4913,○,○,こたつ,○,,,,51,10
5,23,GPT-2,こたつ,つ,つぼ,4160,○,○,つぼ,○,,,,51,10
5,24,GPT-2,つぼ,ぼ,帽子,2660,○,○,ぼうし,○,,,,51,10
5,25,GPT-2,帽子,し,鹿,2643,○,○,しか,○,,,,51,10
5,26,GPT-2,鹿,か,カメラ,2667,○,○,かめら,○,,,,51,10
5,27,GPT-1,カメラ,ら,ラジオ,1479,○,○,らじお,○,,,,51,10
5,28,GPT-1,ラジオ,お,お金,5230,○,×,,×,辞書外,GPT-2,GPT-1,51,10
6,1,GPT-1,しりとり,り,リス,3378,○,○,りす,○,,,,51,10
6,2,GPT-1,リス,す,スイカ,1582,○,○,すいか,○,,,,51,10
6,3,GPT-1,スイカ,か,カメラ,2302,○,○,かめら,○,,,,51,10
6,4,GPT-1,カメラ,ら,ラッパ,3329,○,○,らっぱ,○,,,,51,10
6,5,GPT-2,ラッパ,ぱ,パンダ,2166,○,○,ぱんだ,○,,,,51,10
6,6,GPT-2,パンダ,だ,大豆,4838,○,○,だいず,○,,,,51,10
6,7,GPT-1,大豆,ず,図工,2152,○,○,ずこう,○,,,,51,10
6,8,GPT-1,図工,う,ウサギ,6815,○,○,うさぎ,○,,,,51,10
6,9,GPT-1,ウサギ,ぎ,銀河,2382,○,○,ぎんが,○,,,,51,10
6,10,GPT-1,銀河,が,崖,7632,○,○,がけ,○,,,,51,10
6,11,GPT-1,崖,け,ケチャップ,5546,○,○,けちゃっぷ,○,,,,51,10
6,12,GPT-1,ケチャップ,ぷ,プール,2566,○,○,ぷーる,○,,,,51,10
6,13,GPT-1,プール,る,ルビー,2044,○,○,るびー,○,,,,51,10
6,14,GPT-1,ルビー,い,犬,5439,○,○,いぬ,○,,,,51,10
6,15,GPT-1,犬,ぬ,布,2110,○,○,ぬの,○,,,,51,10
6,16,GPT-2,布,の,ノート,4475,○,○,のーと,○,,,,51,10
6,17,GPT-2,ノート,と,時計,2948,○,○,とけい,○,,,,51,10
6,18,GPT-2,時計,い,石,7576,○,○,いし,○,,,,51,10
6,19,GPT-2,石,し,しめじ,4514,○,○,しめじ,○,,,,51,10
6,20,GPT-2,しめじ,じ,自転車,3478,×,×,,×,辞書外,GPT-1,GPT-2,51,10
7,1,GPT-1,しりとり,り,リス,2461,○,○,りす,○,,,,51,10
7,2,GPT-1,リス,す,スイカ,2104,○,○,すいか,○,,,,51,10
7,3,GPT-1,スイカ,か,カメラ,4404,○,○,かめら,○,,,,51,10
7,4,GPT-1,カメラ,ら,ラッパ,1572,○,○,らっぱ,○,,,,51,10
7,5,GPT-1,ラッパ,ぱ,パイプ,2803,○,○,ぱいぷ,○,,,,51,10
7,6,GPT-1,パイプ,ぷ,プラネタリウム,4016,○,○,ぷらねたりうむ,○,,,,51,10
7,7,GPT-1,プラネタリウム,む,ムール貝,8022,○,×,,×,辞書外,GPT-2,GPT-1,51,10
8,1,GPT-1,しりとり,り,りんご,1518,○,○,りんご,○,,,,51,10
8,2,GPT-1,りんご,ご,ごま,2759,○,○,ごま,○,,,,51,10
8,3,GPT-1,ごま,ま,マット,1749,○,○,まっと,○,,,,51,10
8,4,GPT-1,マット,と,トマト,1789,○,○,とまと,○,,,,51,10
8,5,GPT-1,トマト,と,時計,2969,○,○,とけい,○,,,,51,10
8,6,GPT-1,時計,い,椅子,1639,○,○,いす,○,,,,51,10
8,7,GPT-1,椅子,す,すす,4615,○,○,すす,○,,,,51,10
8,8,GPT-1,すす,す,すいか,2181,○,○,すいか,○,,,,51,10
8,9,GPT-1,すいか,か,カエル,3641,○,○,かえる,○,,,,51,10
8,10,GPT-2,カエル,る,ルビー,1532,○,○,るびー,○,,,,51,10
8,11,GPT-2,ルビー,い,いちじく,6784,○,○,いちじく,○,,,,51,10
8,12,GPT-2,いちじく,く,釘,5721,○,○,くぎ,○,,,,51,10
8,13,GPT-2,釘,ぎ,ギター,2030,○,○,ぎたー,○,,,,51,10
8,14,GPT-2,ギター,あ,あんず,5938,○,○,あんず,○,,,,51,10
8,15,GPT-2,あんず,ず,図工,2558,○,○,ずこう,○,,,,51,10
8,16,GPT-1,図工,う,うさぎ,5014,○,○,うさぎ,○,,,,51,10
8,17,GPT-2,うさぎ,ぎ,銀河,2063,○,○,ぎんが,○,,,,51,10
8,18,GPT-2,銀河,が,学校,4466,○,○,がっこう,○,,,,51,10
8,19,GPT-2,学校,う,梅,6149,○,○,うめ,○,,,,51,10
8,20,GPT-2,梅,め,めがね,4099,○,○,めがね,○,,,,51,10
8,21,GPT-2,めがね,ね,寝袋,5045,○,○,ねぶくろ,○,,,,51,10
8,22,GPT-2,寝袋,ろ,ロープ,3347,○,○,ろーぷ,○,,,,51,10
8,23,GPT-2,ロープ,ぷ,プラネタリウム,3472,○,○,ぷらねたりうむ,○,,,,51,10
8,24,GPT-1,プラネタリウム,む,麦,3070,○,○,むぎ,○,,,,51,10
8,25,GPT-1,麦,ぎ,ギャップ,6814,○,○,ぎゃっぷ,○,,,,51,10
8,26,GPT-1,ギャップ,ぷ,プール,2058,○,○,ぷーる,○,,,,51,10
8,27,GPT-1,プール,る,ルール,4657,○,○,るーる,○,,,,51,10
8,28,GPT-1,ルール,る,ルーブル,7165,○,○,るーぶる,○,,,,51,10
8,29,GPT-2,ルーブル,る,留守,2764,○,○,るす,○,,,,51,10
8,30,GPT-2,留守,す,すずめ,2695,○,○,すずめ,○,,,,51,10
8,31,GPT-2,すずめ,め,めかぶ,3315,○,○,めかぶ,○,,,,51,10
8,32,GPT-2,めかぶ,ぶ,ぶどう,4505,○,○,ぶどう,○,,,,51,10
8,33,GPT-2,ぶどう,う,鵜,7967,○,○,う,○,,,,51,10
8,34,GPT-2,鵜,う,浮き輪,2077,○,○,うきわ,○,,,,51,10
8,35,GPT-2,浮き輪,わ,わに,3014,○,○,わに,○,,,,51,10
8,36,GPT-2,わに,に,虹,4511,○,○,にじ,○,,,,51,10
8,37,GPT-2,虹,じ,磁石,6074,○,○,じしゃく,○,,,,51,10
8,38,GPT-2,磁石,く,n,4409,×,×,,×,辞書外,GPT-1,GPT-2,51,10
9,1,GPT-1,しりとり,り,りんご,1467,○,○,りんご,○,,,,51,10
9,2,GPT-1,りんご,ご,ごま,1636,○,○,ごま,○,,,,51,10
9,3,GPT-1,ごま,ま,マヨネーズ,5633,○,○,まよねーず,○,,,,51,10
9,4,GPT-2,マヨネーズ,ず,図工,1795,○,○,ずこう,○,,,,51,10
9,5,GPT-2,図工,う,うさぎ,1786,○,○,うさぎ,○,,,,51,10
9,6,GPT-2,うさぎ,ぎ,銀河,2589,○,○,ぎんが,○,,,,51,10
9,7,GPT-2,銀河,が,ガラス,1784,○,○,がらす,○,,,,51,10
9,8,GPT-2,ガラス,す,スイカ,2011,○,○,すいか,○,,,,51,10
9,9,GPT-2,スイカ,か,カメラ,1909,○,○,かめら,○,,,,51,10
9,10,GPT-2,カメラ,ら,ラッコ,2706,○,○,らっこ,○,,,,51,10
9,11,GPT-2,ラッコ,こ,こたつ,2115,○,○,こたつ,○,,,,51,10
9,12,GPT-1,こたつ,つ,つみき,2657,○,×,,×,辞書外,GPT-2,GPT-1,51,10
10,1,GPT-1,しりとり,り,リス,1669,○,○,りす,○,,,,51,10
10,2,GPT-1,リス,す,スイカ,1477,○,○,すいか,○,,,,51,10
10,3,GPT-1,スイカ,か,鍵,4280,○,○,かぎ,○,,,,51,10
10,4,GPT-2,鍵,ぎ,ギプス,3476,○,○,ぎぷす,○,,,,51,10
10,5,GPT-2,ギプス,す,スープ,2096,○,○,すーぷ,○,,,,51,10
10,6,GPT-2,スープ,ぷ,プール,1859,○,○,ぷーる,○,,,,51,10
10,7,GPT-1,プール,る,るつぼ,4092,○,○,るつぼ,○,,,,51,10
10,8,GPT-1,るつぼ,ぼ,帽子,2508,○,○,ぼうし,○,,,,51,10
10,9,GPT-1,帽子,し,しめじ,5827,○,○,しめじ,○,,,,51,10
10,10,GPT-1,しめじ,じ,時事,6449,○,○,じじ,○,,,,51,10
10,11,GPT-2,時事,じ,自転車,6000,×,×,,×,辞書外,GPT-1,GPT-2,51,10
11,1,GPT-1,しりとり,り,りんご,1629,○,○,りんご,○,,,,51,10
11,2,GPT-1,りんご,ご,ごま,1792,○,○,ごま,○,,,,51,10
11,3,GPT-1,ごま,ま,まつ,4155,○,○,まつ,○,,,,51,10
11,4,GPT-1,まつ,つ,つくえ,1498,○,○,つくえ,○,,,,51,10
11,5,GPT-1,つくえ,え,鉛筆,2583,○,○,えんぴつ,○,,,,51,10
11,6,GPT-1,鉛筆,つ,つみき,2148,○,×,,×,辞書外,GPT-2,GPT-1,51,10
12,1,GPT-1,しりとり,り,リーチ,3684,○,○,りーち,○,,,,51,10
12,2,GPT-1,リーチ,ち,チーズ,2191,○,○,ちーず,○,,,,51,10
12,3,GPT-2,チーズ,ず,随筆,2180,○,○,ずいひつ,○,,,,51,10
12,4,GPT-2,随筆,つ,ツバメ,1634,○,○,つばめ,○,,,,51,10
12,5,GPT-2,ツバメ,め,メジロ,6857,○,○,めじろ,○,,,,51,10
12,6,GPT-2,メジロ,ろ,ろうそく,3887,○,○,ろうそく,○,,,,51,10
12,7,GPT-2,ろうそく,く,クジラ,2192,○,○,くじら,○,,,,51,10
12,8,GPT-2,クジラ,ら,ラベル,7765,○,○,らべる,○,,,,51,10
12,9,GPT-2,ラベル,る,ルビー,3184,○,○,るびー,○,,,,51,10
12,10,GPT-2,ルビー,い,石,1957,○,○,いし,○,,,,51,10
12,11,GPT-2,石,し,シール,5636,○,○,しーる,○,,,,51,10
12,12,GPT-2,シール,る,ルーレット,2641,○,○,るーれっと,○,,,,51,10
12,13,GPT-1,ルーレット,と,トマト,2612,○,○,とまと,○,,,,51,10
12,14,GPT-1,トマト,と,トンボ,3803,○,○,とんぼ,○,,,,51,10
12,15,GPT-2,トンボ,ぼ,坊主,5538,○,○,ぼうず,○,,,,51,10
12,16,GPT-1,坊主,ず,頭痛,2811,○,○,ずつう,○,,,,51,10
12,17,GPT-1,頭痛,う,うさぎ,1541,○,○,うさぎ,○,,,,51,10
12,18,GPT-1,うさぎ,ぎ,銀河,3124,○,○,ぎんが,○,,,,51,10
12,19,GPT-1,銀河,が,学生,2501,○,○,がくせい,○,,,,51,10
12,20,GPT-1,学生,い,犬,3570,○,○,いぬ,○,,,,51,10
12,21,GPT-2,犬,ぬ,沼,1806,○,○,ぬま,○,,,,51,10
12,22,GPT-2,沼,ま,まくら,3780,○,○,まくら,○,,,,51,10
12,23,GPT-2,まくら,ら,ランプ,5632,○,○,らんぷ,○,,,,51,10
12,24,GPT-1,ランプ,ぷ,プール,1578,○,○,ぷーる,○,,,,51,10
12,25,GPT-1,プール,る,ルーム,2078,○,○,るーむ,○,,,,51,10
12,26,GPT-2,ルーム,む,麦,5016,○,○,むぎ,○,,,,51,10
12,27,GPT-2,麦,ぎ,技師,5334,○,○,ぎし,○,,,,51,10
12,28,GPT-2,技師,し,鹿,5719,○,○,しか,○,,,,51,10
12,29,GPT-2,鹿,か,かげ,5250,○,○,かげ,○,,,,51,10
12,30,GPT-2,かげ,げ,下駄,2203,○,○,げた,○,,,,51,10
12,31,GPT-2,下駄,た,タワー,5321,○,○,たわー,○,,,,51,10
12,32,GPT-2,タワー,あ,あひる,4754,○,○,あひる,○,,,,51,10
12,33,GPT-1,あひる,る,ルーター,2414,○,○,るーたー,○,,,,51,10
12,34,GPT-1,ルーター,あ,あんず,3538,○,○,あんず,○,,,,51,10
12,35,GPT-2,あんず,ず,頭蓋,1844,○,○,ずがい,○,,,,51,10
12,36,GPT-2,頭蓋,い,椅子,4032,○,○,いす,○,,,,51,10
12,37,GPT-2,椅子,す,スコップ,5266,○,○,すこっぷ,○,,,,51,10
12,38,GPT-1,スコップ,ぷ,プラモデル,2971,○,○,ぷらもでる,○,,,,51,10
12,39,GPT-1,プラモデル,る,るつぼ,4117,○,○,るつぼ,○,,,,51,10
12,40,GPT-1,るつぼ,ぼ,帽子,2567,○,○,ぼうし,○,,,,51,10
12,41,GPT-1,帽子,し,しおり,2214,○,○,しおり,○,,,,51,10
12,42,GPT-1,しおり,り,リス,1740,○,○,りす,○,,,,51,10
12,43,GPT-1,リス,す,すりこぎ,6859,○,×,,×,辞書外,GPT-2,GPT-1,51,10
13,1,GPT-1,しりとり,り,りんご,4094,○,○,りんご,○,,,,51,10
13,2,GPT-1,りんご,ご,ゴリラ,2256,○,○,ごりら,○,,,,51,10
13,3,GPT-1,ゴリラ,ら,ラッパ,3887,○,○,らっぱ,○,,,,51,10
13,4,GPT-1,ラッパ,ぱ,パイプ,2851,○,○,ぱいぷ,○,,,,51,10
13,5,GPT-2,パイプ,ぷ,プール,3381,○,○,ぷーる,○,,,,51,10
