ゲームID,ターン,プレイヤーID,前の単語,要求文字,回答,応答時間_ms,語頭判定,辞書判定,読み,判定,終了理由,勝者ID,敗者ID,プロンプトNo,最大連続回答回数
1,65,GPT-1,地蔵,う,うぐいす,5669,○,○,うぐいす,○,,,,51,1
1,66,GPT-2,うぐいす,す,スズメ,2595,○,○,すずめ,○,,,,51,1
1,67,GPT-1,スズメ,め,眼鏡,2620,○,○,めがね,○,,,,51,1
1,68,GPT-2,眼鏡,ね,猫,2029,○,○,ねこ,○,,,,51,1
1,69,GPT-1,猫,こ,コイル,8559,○,○,こいる,○,,,,51,1
1,70,GPT-2,コイル,る,ルビー,2560,○,○,るびー,○,,,,51,1
1,71,GPT-1,ルビー,い,イルカ,1891,○,○,いるか,○,,,,51,1
1,72,GPT-2,イルカ,か,カメラ,2501,○,○,かめら,○,,,,51,1
1,73,GPT-1,カメラ,ら,ラッコ,2248,○,○,らっこ,○,,,,51,1
1,74,GPT-2,ラッコ,こ,コップ,2554,○,○,こっぷ,○,,,,51,1
1,75,GPT-1,コップ,ぷ,プラグ,4073,○,○,ぷらぐ,○,,,,51,1
1,76,GPT-2,プラグ,ぐ,具材,4141,○,○,ぐざい,○,,,,51,1
1,77,GPT-1,具材,い,稲,4208,○,○,いね,○,,,,51,1
1,78,GPT-2,稲,ね,寝室,2978,×,○,,×,語頭不一致,GPT-1,GPT-2,51,1
2,1,GPT-1,しりとり,り,りんご,1946,○,○,りんご,○,,,,51,1
2,2,GPT-2,りんご,ご,ゴリラ,2007,○,○,ごりら,○,,,,51,1
2,3,GPT-1,ゴリラ,ら,ラッパ,1608,○,○,らっぱ,○,,,,51,1
2,4,GPT-2,ラッパ,ぱ,パンダ,2076,○,○,ぱんだ,○,,,,51,1
2,5,GPT-1,パンダ,だ,大学,1790,○,○,だいがく,○,,,,51,1
2,6,GPT-2,大学,く,雲,2471,○,○,くも,○,,,,51,1
2,7,GPT-1,雲,も,モグラ,2840,○,○,もぐら,○,,,,51,1
2,8,GPT-2,モグラ,ら,ラジオ,2387,○,○,らじお,○,,,,51,1
2,9,GPT-1,ラジオ,お,おにぎり,2851,○,○,おにぎり,○,,,,51,1
2,10,GPT-2,おにぎり,り,リス,3694,○,○,りす,○,,,,51,1
2,11,GPT-1,リス,す,スープ,2950,○,○,すーぷ,○,,,,51,1
2,12,GPT-2,スープ,ぷ,プール,1955,○,○,ぷーる,○,,,,51,1
2,13,GPT-1,プール,る,ルビー,2285,○,○,るびー,○,,,,51,1
2,14,GPT-2,ルビー,い,椅子,2362,○,○,いす,○,,,,51,1
2,15,GPT-1,椅子,す,スイカ,1780,○,○,すいか,○,,,,51,1
2,16,GPT-2,スイカ,か,かき,4971,○,○,かき,○,,,,51,1
2,17,GPT-1,かき,き,きつね,1943,○,○,きつね,○,,,,51,1
2,18,GPT-2,きつね,ね,猫,1636,○,○,ねこ,○,,,,51,1
2,19,GPT-1,猫,こ,コップ,4449,○,○,こっぷ,○,,,,51,1
2,20,GPT-2,コップ,ぷ,プラモデル,2586,○,○,ぷらもでる,○,,,,51,1
2,21,GPT-1,プラモデル,る,留守,2977,○,○,るす,○,,,,51,1
2,22,GPT-2,留守,す,すずめ,3456,○,○,すずめ,○,,,,51,1
2,23,GPT-1,すずめ,め,めだか,2517,○,○,めだか,○,,,,51,1
2,24,GPT-2,めだか,か,カメラ,6400,○,○,かめら,○,,,,51,1
2,25,GPT-1,カメラ,ら,ラッコ,6124,○,○,らっこ,○,,,,51,1
2,26,GPT-2,ラッコ,こ,コアラ,2779,○,○,こあら,○,,,,51,1
2,27,GPT-1,コアラ,ら,ラケット,2610,○,○,らけっと,○,,,,51,1
2,28,GPT-2,ラケット,と,トマト,2165,○,○,とまと,○,,,,51,1
2,29,GPT-1,トマト,と,時計,1474,○,○,とけい,○,,,,51,1
2,30,GPT-2,時計,い,いちご,5949,○,○,いちご,○,,,,51,1
2,31,GPT-1,いちご,ご,ゴマ,1934,○,○,ごま,○,,,,51,1
2,32,GPT-2,ゴマ,ま,まくら,1997,○,○,まくら,○,,,,51,1
2,33,GPT-1,まくら,ら,ラクダ,3084,○,○,らくだ,○,,,,51,1
2,34,GPT-2,ラクダ,だ,団子,2333,○,○,だんご,○,,,,51,1
2,35,GPT-1,団子,ご,ゴール,5292,○,○,ごーる,○,,,,51,1
2,36,GPT-2,ゴール,る,ルーム,2709,○,○,るーむ,○,,,,51,1
2,37,GPT-1,ルーム,む,麦,4444,○,○,むぎ,○,,,,51,1
2,38,GPT-2,麦,ぎ,義理,2496,○,○,ぎり,○,,,,51,1
2,39,GPT-1,義理,り,理科,2806,○,○,りか,○,,,,51,1
2,40,GPT-2,理科,か,かぶと,2377,○,○,かぶと,○,,,,51,1
2,41,GPT-1,かぶと,と,トカゲ,1841,○,○,とかげ,○,,,,51,1
2,42,GPT-2,トカゲ,げ,下駄,3737,○,○,げた,○,,,,51,1
2,43,GPT-1,下駄,た,たわし,4780,○,○,たわし,○,,,,51,1
2,44,GPT-2,たわし,し,椎茸,6005,○,○,しいたけ,○,,,,51,1
2,45,GPT-1,椎茸,け,ケーキ,2800,○,○,けーき,○,,,,51,1
2,46,GPT-2,ケーキ,き,キウイ,1727,○,○,きうい,○,,,,51,1
2,47,GPT-1,キウイ,い,イカ,3095,○,○,いか,○,,,,51,1
2,48,GPT-2,イカ,か,かさ,3148,○,○,かさ,○,,,,51,1
2,49,GPT-1,かさ,さ,桜,1451,○,○,さくら,○,,,,51,1
2,50,GPT-2,桜,ら,ラベル,2617,○,○,らべる,○,,,,51,1
2,51,GPT-1,ラベル,る,ルアー,3582,○,○,るあー,○,,,,51,1
2,52,GPT-2,ルアー,あ,あんず,5134,○,○,あんず,○,,,,51,1
2,53,GPT-1,あんず,ず,図形,2518,○,○,ずけい,○,,,,51,1
2,54,GPT-2,図形,い,石,3354,○,○,いし,○,,,,51,1
2,55,GPT-1,石,し,鹿,4062,○,○,しか,○,,,,51,1
2,56,GPT-2,鹿,か,風,10503,○,○,かぜ,○,,,,51,1
2,57,GPT-1,風,ぜ,ゼリー,1595,○,○,ぜりー,○,,,,51,1
2,58,GPT-2,ゼリー,い,犬,1904,○,○,いぬ,○,,,,51,1
2,59,GPT-1,犬,ぬ,布,2142,○,○,ぬの,○,,,,51,1
2,60,GPT-2,布,の,ノート,1592,○,○,のーと,○,,,,51,1
2,61,GPT-1,ノート,と,鳥,1985,○,○,とり,○,,,,51,1
2,62,GPT-2,鳥,り,料理,1627,○,○,りょうり,○,,,,51,1
2,63,GPT-1,料理,り,陸,5988,○,○,りく,○,,,,51,1
2,64,GPT-2,陸,く,クジラ,2052,○,○,くじら,○,,,,51,1
2,65,GPT-1,クジラ,ら,雷,2249,○,○,らい,○,,,,51,1
2,66,GPT-2,雷,い,イルカ,2081,○,○,いるか,○,,,,51,1
2,67,GPT-1,イルカ,か,かゆ,8232,○,○,かゆ,○,,,,51,1
2,68,GPT-2,かゆ,ゆ,湯気,6697,○,○,ゆげ,○,,,,51,1
2,69,GPT-1,湯気,げ,芸術,3517,○,○,げいじゅつ,○,,,,51,1
2,70,GPT-2,芸術,つ,机,1640,○,○,つくえ,○,,,,51,1
2,71,GPT-1,机,え,鉛筆,1843,○,○,えんぴつ,○,,,,51,1
2,72,GPT-2,鉛筆,つ,月,3250,○,○,つき,○,,,,51,1
2,73,GPT-1,月,き,きのこ,2202,○,○,きのこ,○,,,,51,1
2,74,GPT-2,きのこ,こ,こたつ,1861,○,○,こたつ,○,,,,51,1
2,75,GPT-1,こたつ,つ,椿,2312,○,○,つばき,○,,,,51,1
2,76,GPT-2,椿,き,きゅうり,2398,○,○,きゅうり,○,,,,51,1
2,77,GPT-1,きゅうり,り,利息,4248,○,○,りそく,○,,,,51,1
2,78,GPT-2,利息,く,釘,6054,○,○,くぎ,○,,,,51,1
2,79,GPT-1,釘,ぎ,疑義,4763,○,○,ぎぎ,○,,,,51,1
2,80,GPT-2,疑義,ぎ,銀河,1910,○,○,ぎんが,○,,,,51,1
2,81,GPT-1,銀河,が,ガム,1838,○,○,がむ,○,,,,51,1
2,82,GPT-2,ガム,む,虫,7223,○,○,むし,○,,,,51,1
2,83,GPT-1,虫,し,獅子,2119,○,○,しし,○,,,,51,1
2,84,GPT-2,獅子,し,島,2054,○,○,しま,○,,,,51,1
2,85,GPT-1,島,ま,マグロ,3142,○,○,まぐろ,○,,,,51,1
2,86,GPT-2,マグロ,ろ,ろうそく,1978,○,○,ろうそく,○,,,,51,1
2,87,GPT-1,ろうそく,く,靴,5543,○,○,くつ,○,,,,51,1
2,88,GPT-2,靴,つ,つくし,6013,○,○,つくし,○,,,,51,1
2,89,GPT-1,つくし,し,しめじ,6351,○,○,しめじ,○,,,,51,1
2,90,GPT-2,しめじ,じ,辞書,1490,○,○,じしょ,○,,,,51,1
2,91,GPT-1,辞書,よ,ヨット,1547,○,○,よっと,○,,,,51,1
2,92,GPT-2,ヨット,と,トンボ,1739,○,○,とんぼ,○,,,,51,1
2,93,GPT-1,トンボ,ぼ,帽子,6028,○,○,ぼうし,○,,,,51,1
2,94,GPT-2,帽子,し,塩,2938,○,○,しお,○,,,,51,1
2,95,GPT-1,塩,お,おがくず,6441,○,○,おがくず,○,,,,51,1
2,96,GPT-2,おがくず,ず,図工,2538,○,○,ずこう,○,,,,51,1
2,97,GPT-1,図工,う,うなぎ,6538,○,○,うなぎ,○,,,,51,1
2,98,GPT-2,うなぎ,ぎ,餃子,2431,○,○,ぎょーざ,○,,,,51,1
2,99,GPT-1,餃子,ざ,雑誌,2221,○,○,ざっし,○,,,,51,1
2,100,GPT-2,雑誌,し,しおり,6934,○,○,しおり,○,,,,51,1
2,101,GPT-1,しおり,り,リュック,3042,○,○,りゅっく,○,,,,51,1
2,102,GPT-2,リュック,く,鍬,4961,○,○,くわ,○,,,,51,1
2,103,GPT-1,鍬,わ,わさび,1983,○,○,わさび,○,,,,51,1
2,104,GPT-2,わさび,び,びわ,2822,○,○,びわ,○,,,,51,1
2,105,GPT-1,びわ,わ,わに,1644,○,○,わに,○,,,,51,1
2,106,GPT-2,わに,に,肉,4111,○,○,にく,○,,,,51,1
2,107,GPT-1,肉,く,くり,7153,○,○,くり,○,,,,51,1
2,108,GPT-2,くり,り,リール,4279,○,○,りーる,○,,,,51,1
2,109,GPT-1,リール,る,瑠璃,2251,○,○,るり,○,,,,51,1
2,110,GPT-2,瑠璃,り,リコーダー,2555,○,○,,○,,,,51,1
2,111,GPT-1,リコーダー,,アイス,4264,×,○,あいす,×,語頭不一致,GPT-2,GPT-1,51,1
3,1,GPT-1,しりとり,り,りんご,4247,○,○,りんご,○,,,,51,1
3,2,GPT-2,りんご,ご,ごま,1866,○,○,ごま,○,,,,51,1
3,3,GPT-1,ごま,ま,マグロ,1474,○,○,まぐろ,○,,,,51,1
3,4,GPT-2,マグロ,ろ,ろうそく,1573,○,○,ろうそく,○,,,,51,1
3,5,GPT-1,ろうそく,く,クイズ,4824,○,○,くいず,○,,,,51,1
3,6,GPT-2,クイズ,ず,図工,1610,○,○,ずこう,○,,,,51,1
3,7,GPT-1,図工,う,うさぎ,2551,○,○,うさぎ,○,,,,51,1
3,8,GPT-2,うさぎ,ぎ,銀河,2161,○,○,ぎんが,○,,,,51,1
3,9,GPT-1,銀河,が,蛾,2175,○,○,が,○,,,,51,1
3,10,GPT-2,蛾,が,骸骨,4275,○,○,がいこつ,○,,,,51,1
3,11,GPT-1,骸骨,つ,つみき,3133,○,×,,×,辞書外,GPT-2,GPT-1,51,1
4,1,GPT-1,しりとり,り,りんご,2160,○,○,りんご,○,,,,51,1
4,2,GPT-2,りんご,ご,ゴリラ,2030,○,○,ごりら,○,,,,51,1
4,3,GPT-1,ゴリラ,ら,ラジオ,1913,○,○,らじお,○,,,,51,1
4,4,GPT-2,ラジオ,お,おにぎり,1584,○,○,おにぎり,○,,,,51,1
4,5,GPT-1,おにぎり,り,りす,1814,○,○,りす,○,,,,51,1
4,6,GPT-2,りす,す,スイカ,2102,○,○,すいか,○,,,,51,1
4,7,GPT-1,スイカ,か,カメラ,1815,○,○,かめら,○,,,,51,1
4,8,GPT-2,カメラ,ら,ラッパ,1652,○,○,らっぱ,○,,,,51,1
4,9,GPT-1,ラッパ,ぱ,パンダ,3490,○,○,ぱんだ,○,,,,51,1
4,10,GPT-2,パンダ,だ,だるま,2197,○,○,だるま,○,,,,51,1
4,11,GPT-1,だるま,ま,まくら,1855,○,○,まくら,○,,,,51,1
4,12,GPT-2,まくら,ら,ラクダ,2452,○,○,らくだ,○,,,,51,1
4,13,GPT-1,ラクダ,だ,団子,1981,○,○,だんご,○,,,,51,1
4,14,GPT-2,団子,ご,ごま,1685,○,○,ごま,○,,,,51,1
4,15,GPT-1,ごま,ま,マグロ,2524,○,○,まぐろ,○,,,,51,1
4,16,GPT-2,マグロ,ろ,ろうそく,1641,○,○,ろうそく,○,,,,51,1
4,17,GPT-1,ろうそく,く,くも,2400,○,○,くも,○,,,,51,1
4,18,GPT-2,くも,も,もみじ,1688,○,○,もみじ,○,,,,51,1
4,19,GPT-1,もみじ,じ,辞書,2136,○,○,じしょ,○,,,,51,1
4,20,GPT-2,辞書,よ,ヨット,2330,○,○,よっと,○,,,,51,1
4,21,GPT-1,ヨット,と,時計,1689,○,○,とけい,○,,,,51,1
4,22,GPT-2,時計,い,いす,2550,○,○,いす,○,,,,51,1
4,23,GPT-1,いす,す,すずめ,2093,○,○,すずめ,○,,,,51,1
4,24,GPT-2,すずめ,め,めがね,2682,○,○,めがね,○,,,,51,1
4,25,GPT-1,めがね,ね,ねこ,1925,○,○,ねこ,○,,,,51,1
4,26,GPT-2,ねこ,こ,コアラ,3258,○,○,こあら,○,,,,51,1
4,27,GPT-1,コアラ,ら,ランプ,2302,○,○,らんぷ,○,,,,51,1
4,28,GPT-2,ランプ,ぷ,プール,1697,○,○,ぷーる,○,,,,51,1
4,29,GPT-1,プール,る,ルビー,1955,○,○,るびー,○,,,,51,1
4,30,GPT-2,ルビー,い,いぬ,6500,○,○,いぬ,○,,,,51,1
4,31,GPT-1,いぬ,ぬ,ぬいぐるみ,1921,○,○,ぬいぐるみ,○,,,,51,1
4,32,GPT-2,ぬいぐるみ,み,みそ,3069,○,○,みそ,○,,,,51,1
4,33,GPT-1,みそ,そ,ソファ,1826,○,○,そふぁー,○,,,,51,1
4,34,GPT-2,ソファ,,朝,15505,×,○,あさ,×,語頭不一致,GPT-1,GPT-2,51,1
5,1,GPT-1,しりとり,り,リス,1976,○,○,りす,○,,,,51,1
5,2,GPT-2,リス,す,スイカ,2211,○,○,すいか,○,,,,51,1
5,3,GPT-1,スイカ,か,カメラ,1784,○,○,かめら,○,,,,51,1
5,4,GPT-2,カメラ,ら,ラッパ,1807,○,○,らっぱ,○,,,,51,1
5,5,GPT-1,ラッパ,ぱ,パンダ,1795,○,○,ぱんだ,○,,,,51,1
5,6,GPT-2,パンダ,だ,大地,2106,○,○,だいち,○,,,,51,1
5,7,GPT-1,大地,ち,地図,2239,○,○,ちず,○,,,,51,1
5,8,GPT-2,地図,ず,ズッキーニ,2705,○,○,ずっきーに,○,,,,51,1
5,9,GPT-1,ズッキーニ,に,庭,2687,○,○,にわ,○,,,,51,1
5,10,GPT-2,庭,わ,ワニ,2234,○,○,わに,○,,,,51,1
5,11,GPT-1,ワニ,に,虹,1679,○,○,にじ,○,,,,51,1
5,12,GPT-2,虹,じ,磁石,1876,○,○,じしゃく,○,,,,51,1
5,13,GPT-1,磁石,く,クジラ,1348,○,○,くじら,○,,,,51,1
5,14,GPT-2,クジラ,ら,ラクダ,1593,○,○,らくだ,○,,,,51,1
5,15,GPT-1,ラクダ,だ,だるま,2082,○,○,だるま,○,,,,51,1
5,16,GPT-2,だるま,ま,まくら,1677,○,○,まくら,○,,,,51,1
5,17,GPT-1,まくら,ら,ラジオ,1870,○,○,らじお,○,,,,51,1
5,18,GPT-2,ラジオ,お,おもちゃ,2617,○,○,おもちゃ,○,,,,51,1
5,19,GPT-1,おもちゃ,や,藪,6562,○,○,やぶ,○,,,,51,1
5,20,GPT-2,藪,ぶ,豚,2609,○,○,ぶた,○,,,,51,1
5,21,GPT-1,豚,た,タヌキ,2012,○,○,たぬき,○,,,,51,1
5,22,GPT-2,タヌキ,き,きつね,2619,○,○,きつね,○,,,,51,1
5,23,GPT-1,きつね,ね,ねこ,1598,○,○,ねこ,○,,,,51,1
5,24,GPT-2,ねこ,こ,コイル,4931,○,○,こいる,○,,,,51,1
5,25,GPT-1,コイル,る,留守,1831,○,○,るす,○,,,,51,1
5,26,GPT-2,留守,す,鈴,3987,○,○,すず,○,,,,51,1
5,27,GPT-1,鈴,ず,ずんだ,1945,○,○,ずんだ,○,,,,51,1
5,28,GPT-2,ずんだ,だ,団子,1773,○,○,だんご,○,,,,51,1
5,29,GPT-1,団子,ご,ごぼう,4252,○,○,ごぼう,○,,,,51,1
5,30,GPT-2,ごぼう,う,うさぎ,1891,○,○,うさぎ,○,,,,51,1
5,31,GPT-1,うさぎ,ぎ,銀河,1721,○,○,ぎんが,○,,,,51,1
5,32,GPT-2,銀河,が,額,4093,○,○,がく,○,,,,51,1
5,33,GPT-1,額,く,車,2751,○,○,くるま,○,,,,51,1
5,34,GPT-2,車,ま,眉,5385,○,○,まみ,○,,,,51,1
5,35,GPT-1,眉,み,ミミズ,5316,○,○,みみず,○,,,,51,1
5,36,GPT-2,ミミズ,ず,図工,2403,○,○,ずこう,○,,,,51,1
5,37,GPT-1,図工,う,腕,6205,○,○,うで,○,,,,51,1
5,38,GPT-2,腕,で,電車,1766,○,○,でんしゃ,○,,,,51,1
5,39,GPT-1,電車,や,野球,8790,○,○,やきゅう,○,,,,51,1
5,40,GPT-2,野球,う,鶯,2272,○,○,うぐいす,○,,,,51,1
5,41,GPT-1,鶯,す,スズメ,2468,○,○,すずめ,○,,,,51,1
5,42,GPT-2,スズメ,め,めかぶ,10942,○,○,めかぶ,○,,,,51,1
5,43,GPT-1,めかぶ,ぶ,ぶどう,4844,○,○,ぶどう,○,,,,51,1
5,44,GPT-2,ぶどう,う,海,2032,○,○,うみ,○,,,,51,1
5,45,GPT-1,海,み,水,5547,○,○,みず,○,,,,51,1
5,46,GPT-2,水,ず,図形,2927,○,○,ずけい,○,,,,51,1
5,47,GPT-1,図形,い,椅子,6351,○,○,いす,○,,,,51,1
5,48,GPT-2,椅子,す,スキー,3392,○,○,すきー,○,,,,51,1
5,49,GPT-1,スキー,い,イカ,3068,○,○,いか,○,,,,51,1
5,50,GPT-2,イカ,か,かもめ,3597,○,○,かもめ,○,,,,51,1
5,51,GPT-1,かもめ,め,めがね,3789,○,○,めがね,○,,,,51,1
5,52,GPT-2,めがね,ね,寝袋,2035,○,○,ねぶくろ,○,,,,51,1
5,53,GPT-1,寝袋,ろ,ろうそく,1746,○,○,ろうそく,○,,,,51,1
5,54,GPT-2,ろうそく,く,雲,2911,○,○,くも,○,,,,51,1
5,55,GPT-1,雲,も,桃,2615,○,○,もも,○,,,,51,1
5,56,GPT-2,桃,も,餅,2326,○,○,もち,○,,,,51,1
5,57,GPT-1,餅,ち,チョウ,10775,○,○,ちょう,○,,,,51,1
5,58,GPT-2,チョウ,う,宇宙,3358,○,○,うちゅう,○,,,,51,1
5,59,GPT-1,宇宙,う,うちわ,2582,○,○,うちわ,○,,,,51,1
5,60,GPT-2,うちわ,わ,わさび,2412,○,○,わさび,○,,,,51,1
5,61,GPT-1,わさび,び,ビール,2421,○,○,びーる,○,,,,51,1
5,62,GPT-2,ビール,る,ルビー,2470,○,○,るびー,○,,,,51,1
5,63,GPT-1,ルビー,い,イチゴ,2849,○,○,いちご,○,,,,51,1
5,64,GPT-2,イチゴ,ご,ごま,1887,○,○,ごま,○,,,,51,1
5,65,GPT-1,ごま,ま,マグロ,2069,○,○,まぐろ,○,,,,51,1
5,66,GPT-2,マグロ,ろ,ロケット,1778,○,○,ろけっと,○,,,,51,1
5,67,GPT-1,ロケット,と,時計,1717,○,○,とけい,○,,,,51,1
5,68,GPT-2,時計,い,井戸,6858,○,○,いど,○,,,,51,1
5,69,GPT-1,井戸,ど,ドア,2494,○,○,どあ,○,,,,51,1
5,70,GPT-2,ドア,あ,アユ,8358,○,○,あゆ,○,,,,51,1
5,71,GPT-1,アユ,ゆ,雪,2827,○,○,ゆき,○,,,,51,1
5,72,GPT-2,雪,き,きのこ,4684,○,○,きのこ,○,,,,51,1
5,73,GPT-1,きのこ,こ,子犬,6520,○,○,こいぬ,○,,,,51,1
5,74,GPT-2,子犬,ぬ,ぬいぐるみ,2263,○,○,ぬいぐるみ,○,,,,51,1
5,75,GPT-1,ぬいぐるみ,み,みそ,2167,○,○,みそ,○,,,,51,1
5,76,GPT-2,みそ,そ,空,2854,○,○,そら,○,,,,51,1
5,77,GPT-1,空,ら,ラケット,2434,○,○,らけっと,○,,,,51,1
5,78,GPT-2,ラケット,と,トンボ,2199,○,○,とんぼ,○,,,,51,1
5,79,GPT-1,トンボ,ぼ,帽子,1444,○,○,ぼうし,○,,,,51,1
5,80,GPT-2,帽子,し,鹿,2612,○,○,しか,○,,,,51,1
5,81,GPT-1,鹿,か,鍵,2143,○,○,かぎ,○,,,,51,1
5,82,GPT-2,鍵,ぎ,銀貨,2656,○,○,ぎんか,○,,,,51,1
5,83,GPT-1,銀貨,か,傘,2416,○,○,かさ,○,,,,51,1
5,84,GPT-2,傘,さ,砂糖,2244,○,○,さとう,○,,,,51,1
5,85,GPT-1,砂糖,う,うなぎ,5051,○,○,うなぎ,○,,,,51,1
5,86,GPT-2,うなぎ,ぎ,ギター,2078,○,○,ぎたー,○,,,,51,1
5,87,GPT-1,ギター,あ,朝顔,8978,○,○,あさがお,○,,,,51,1
5,88,GPT-2,朝顔,お,おせち,5342,○,○,おせち,○,,,,51,1
5,89,GPT-1,おせち,ち,チーズ,2419,○,○,ちーず,○,,,,51,1
5,90,GPT-2,チーズ,ず,頭脳,2149,○,○,ずのう,○,,,,51,1
5,91,GPT-1,頭脳,う,腕時計,2450,×,×,,×,辞書外,GPT-2,GPT-1,51,1
6,1,GPT-1,しりとり,り,りんご,1970,○,○,りんご,○,,,,51,1
6,2,GPT-2,りんご,ご,ごま,5085,○,○,ごま,○,,,,51,1
6,3,GPT-1,ごま,ま,マグロ,1516,○,○,まぐろ,○,,,,51,1
