1,43,GPT-2,いちご,ご,合格,7865,○,○,ごうかく,○,,,,30,10
1,44,GPT-2,合格,く,くじら,2457,○,○,くじら,○,,,,30,10
1,45,GPT-2,くじら,ら,らくだ,2244,○,○,らくだ,○,,,,30,10
1,46,GPT-2,らくだ,だ,だるま,2902,○,○,だるま,○,,,,30,10
1,47,GPT-2,だるま,ま,まつり,2050,○,○,まつり,○,,,,30,10
1,48,GPT-2,まつり,り,料理,5249,○,○,りょうり,○,,,,30,10
1,49,GPT-2,料理,り,理科,3790,○,○,りか,○,,,,30,10
1,50,GPT-2,理科,か,かばん,2095,○,○,かばん,×,「ん」で終了,GPT-1,GPT-2,30,10
2,1,GPT-1,しりとり,り,りす,3056,○,○,りす,○,,,,30,10
2,2,GPT-1,りす,す,すいか,3542,○,○,すいか,○,,,,30,10
2,3,GPT-1,すいか,か,かめ,2248,○,○,かめ,○,,,,30,10
2,4,GPT-1,かめ,め,めがね,2996,○,○,めがね,○,,,,30,10
2,5,GPT-1,めがね,ね,ねじ,3397,○,○,ねじ,○,,,,30,10
2,6,GPT-1,ねじ,じ,じてんしゃ,2552,○,×,,×,辞書外,GPT-2,GPT-1,30,10
3,1,GPT-1,しりとり,り,りんご,2365,○,○,りんご,○,,,,30,10
3,2,GPT-1,りんご,ご,ごま,1634,○,○,ごま,○,,,,30,10
3,3,GPT-1,ごま,ま,まくら,3945,○,○,まくら,○,,,,30,10
3,4,GPT-1,まくら,ら,ラジオ,2783,○,○,らじお,○,,,,30,10
3,5,GPT-1,ラジオ,お,おにぎり,2023,○,○,おにぎり,○,,,,30,10
3,6,GPT-1,おにぎり,り,りす,3492,○,○,りす,○,,,,30,10
3,7,GPT-1,りす,す,スイカ,2098,○,○,すいか,○,,,,30,10
3,8,GPT-1,スイカ,か,かき,2273,○,○,かき,○,,,,30,10
3,9,GPT-1,かき,き,きつね,1725,○,○,きつね,○,,,,30,10
3,10,GPT-1,きつね,ね,ねこ,1632,○,○,ねこ,○,,,,30,10
3,11,GPT-2,ねこ,こ,コップ,1853,○,○,こっぷ,○,,,,30,10
3,12,GPT-2,コップ,ぷ,プール,2045,○,○,ぷーる,○,,,,30,10
3,13,GPT-1,プール,る,ルビー,3629,○,○,るびー,○,,,,30,10
3,14,GPT-1,ルビー,い,いす,1724,○,○,いす,○,,,,30,10
3,15,GPT-1,いす,す,すずめ,2820,○,○,すずめ,○,,,,30,10
3,16,GPT-1,すずめ,め,めだか,2131,○,○,めだか,○,,,,30,10
3,17,GPT-1,めだか,か,かさ,2686,○,○,かさ,○,,,,30,10
3,18,GPT-1,かさ,さ,さくら,2454,○,○,さくら,○,,,,30,10
3,19,GPT-1,さくら,ら,ラクダ,1758,○,○,らくだ,○,,,,30,10
3,20,GPT-1,ラクダ,だ,だるま,1436,○,○,だるま,○,,,,30,10
3,21,GPT-1,だるま,ま,まめ,2976,○,○,まめ,○,,,,30,10
3,22,GPT-1,まめ,め,めがね,1944,○,○,めがね,○,,,,30,10
3,23,GPT-2,めがね,ね,ねずみ,1846,○,○,ねずみ,○,,,,30,10
3,24,GPT-2,ねずみ,み,みそ,2788,○,○,みそ,○,,,,30,10
3,25,GPT-2,みそ,そ,ソファ,2093,○,○,そふぁー,○,,,,30,10
3,26,GPT-2,ソファ,,あさ,2793,×,○,あさ,×,語頭不一致,GPT-1,GPT-2,30,10
4,1,GPT-1,しりとり,り,りんご,3670,○,○,りんご,○,,,,30,10
4,2,GPT-1,りんご,ご,ごま,2111,○,○,ごま,○,,,,30,10
4,3,GPT-1,ごま,ま,まくら,2295,○,○,まくら,○,,,,30,10
4,4,GPT-1,まくら,ら,ラッパ,2300,○,○,らっぱ,○,,,,30,10
4,5,GPT-1,ラッパ,ぱ,パイプ,2960,○,○,ぱいぷ,○,,,,30,10
4,6,GPT-1,パイプ,ぷ,プラグ,3458,○,○,ぷらぐ,○,,,,30,10
4,7,GPT-1,プラグ,ぐ,グミ,2185,○,○,ぐみ,○,,,,30,10
4,8,GPT-1,グミ,み,水,3158,○,○,みず,○,,,,30,10
4,9,GPT-1,水,ず,頭痛,2357,○,○,ずつう,○,,,,30,10
4,10,GPT-1,頭痛,う,海,2125,○,○,うみ,○,,,,30,10
4,11,GPT-2,海,み,耳,2560,○,○,みみ,○,,,,30,10
4,12,GPT-2,耳,み,みそ,3376,○,○,みそ,○,,,,30,10
4,13,GPT-2,みそ,そ,ソース,2559,○,○,そーす,○,,,,30,10
4,14,GPT-2,ソース,す,すいか,4178,○,○,すいか,○,,,,30,10
4,15,GPT-2,すいか,か,かめ,2278,○,○,かめ,○,,,,30,10
4,16,GPT-2,かめ,め,めだか,2692,○,○,めだか,○,,,,30,10
4,17,GPT-2,めだか,か,かさ,3262,○,○,かさ,○,,,,30,10
4,18,GPT-2,かさ,さ,さくら,1756,○,○,さくら,○,,,,30,10
4,19,GPT-2,さくら,ら,ラジオ,2135,○,○,らじお,○,,,,30,10
4,20,GPT-2,ラジオ,お,おにぎり,2519,○,○,おにぎり,○,,,,30,10
4,21,GPT-1,おにぎり,り,りす,1423,○,○,りす,○,,,,30,10
4,22,GPT-1,りす,す,すずめ,2967,○,○,すずめ,○,,,,30,10
4,23,GPT-1,すずめ,め,めがね,2557,○,○,めがね,○,,,,30,10
4,24,GPT-1,めがね,ね,ねこ,2260,○,○,ねこ,○,,,,30,10
4,25,GPT-1,ねこ,こ,こま,2118,○,○,こま,○,,,,30,10
4,26,GPT-1,こま,ま,まぐろ,2254,○,○,まぐろ,○,,,,30,10
4,27,GPT-1,まぐろ,ろ,ろうそく,2200,○,○,ろうそく,○,,,,30,10
4,28,GPT-1,ろうそく,く,くじら,3031,○,○,くじら,○,,,,30,10
4,29,GPT-1,くじら,ら,らくだ,3172,○,○,らくだ,○,,,,30,10
4,30,GPT-1,らくだ,だ,だるま,1580,○,○,だるま,○,,,,30,10
4,31,GPT-2,だるま,ま,まど,5270,○,○,まど,○,,,,30,10
4,32,GPT-2,まど,ど,どんぐり,2663,○,○,どんぐり,○,,,,30,10
4,33,GPT-2,どんぐり,り,料理,2151,○,○,りょうり,○,,,,30,10
4,34,GPT-2,料理,り,理科,3621,○,○,りか,○,,,,30,10
4,35,GPT-2,理科,か,カメラ,2630,○,○,かめら,○,,,,30,10
4,36,GPT-2,カメラ,ら,ランドセル,4237,○,○,らんどせる,○,,,,30,10
4,37,GPT-2,ランドセル,る,ルビー,2558,○,○,るびー,○,,,,30,10
4,38,GPT-2,ルビー,い,いす,1906,○,○,いす,○,,,,30,10
4,39,GPT-2,いす,す,スープ,2024,○,○,すーぷ,○,,,,30,10
4,40,GPT-1,スープ,ぷ,プール,1831,○,○,ぷーる,○,,,,30,10
4,41,GPT-1,プール,る,留守,2719,○,○,るす,○,,,,30,10
4,42,GPT-1,留守,す,すみれ,2458,○,○,すみれ,○,,,,30,10
4,43,GPT-1,すみれ,れ,れんげ,2149,○,○,れんげ,○,,,,30,10
4,44,GPT-1,れんげ,げ,げた,3374,○,○,げた,○,,,,30,10
4,45,GPT-1,げた,た,たこ,2560,○,○,たこ,○,,,,30,10
4,46,GPT-1,たこ,こ,コップ,4000,○,○,こっぷ,○,,,,30,10
4,47,GPT-2,コップ,ぷ,プロペラ,3379,○,○,ぷろぺら,○,,,,30,10
4,48,GPT-2,プロペラ,ら,ラケット,2295,○,○,らけっと,○,,,,30,10
4,49,GPT-2,ラケット,と,時計,2122,○,○,とけい,○,,,,30,10
4,50,GPT-2,時計,い,いちご,1636,○,○,いちご,○,,,,30,10
4,51,GPT-2,いちご,ご,ごぼう,3485,○,○,ごぼう,○,,,,30,10
4,52,GPT-2,ごぼう,う,うさぎ,2979,○,○,うさぎ,○,,,,30,10
4,53,GPT-2,うさぎ,ぎ,ギター,2085,○,○,ぎたー,○,,,,30,10
4,54,GPT-2,ギター,あ,あひる,4552,○,○,あひる,○,,,,30,10
4,55,GPT-2,あひる,る,るり,2370,○,○,るり,○,,,,30,10
4,56,GPT-2,るり,り,陸地,3369,○,○,りくち,○,,,,30,10
4,57,GPT-1,陸地,ち,地図,2562,○,○,ちず,○,,,,30,10
4,58,GPT-1,地図,ず,図工,2246,○,○,ずこう,○,,,,30,10
4,59,GPT-1,図工,う,うちわ,2994,○,○,うちわ,○,,,,30,10
4,60,GPT-2,うちわ,わ,わに,1654,○,○,わに,○,,,,30,10
4,61,GPT-2,わに,に,にわとり,1805,○,○,にわとり,○,,,,30,10
4,62,GPT-2,にわとり,り,リコーダー,2391,○,○,,○,,,,30,10
4,63,GPT-2,リコーダー,,ダイヤ,2659,×,○,だいや,×,語頭不一致,GPT-1,GPT-2,30,10
5,1,GPT-1,しりとり,り,りんご,1303,○,○,りんご,○,,,,30,10
5,2,GPT-1,りんご,ご,ごま,2053,○,○,ごま,○,,,,30,10
5,3,GPT-1,ごま,ま,まくら,1948,○,○,まくら,○,,,,30,10
5,4,GPT-1,まくら,ら,ラッパ,1996,○,○,らっぱ,○,,,,30,10
5,5,GPT-1,ラッパ,ぱ,パンダ,1833,○,○,ぱんだ,○,,,,30,10
5,6,GPT-1,パンダ,だ,大学,2219,○,○,だいがく,○,,,,30,10
5,7,GPT-1,大学,く,くじら,2250,○,○,くじら,○,,,,30,10
5,8,GPT-1,くじら,ら,ラジオ,1476,○,○,らじお,○,,,,30,10
5,9,GPT-1,ラジオ,お,お茶,2204,○,×,,×,辞書外,GPT-2,GPT-1,30,10
6,1,GPT-1,しりとり,り,りんご,1896,○,○,りんご,○,,,,30,10
6,2,GPT-1,りんご,ご,ごま,1698,○,○,ごま,○,,,,30,10
6,3,GPT-1,ごま,ま,まくら,1942,○,○,まくら,○,,,,30,10
6,4,GPT-1,まくら,ら,ラッパ,2571,○,○,らっぱ,○,,,,30,10
6,5,GPT-2,ラッパ,ぱ,パンダ,1635,○,○,ぱんだ,○,,,,30,10
6,6,GPT-2,パンダ,だ,大福,1916,○,○,だいふく,○,,,,30,10
6,7,GPT-2,大福,く,クジラ,3977,○,○,くじら,○,,,,30,10
6,8,GPT-2,クジラ,ら,ラジオ,1602,○,○,らじお,○,,,,30,10
6,9,GPT-2,ラジオ,お,おにぎり,2667,○,○,おにぎり,○,,,,30,10
6,10,GPT-2,おにぎり,り,りす,2795,○,○,りす,○,,,,30,10
6,11,GPT-2,りす,す,スープ,3174,○,○,すーぷ,○,,,,30,10
6,12,GPT-2,スープ,ぷ,プール,1846,○,○,ぷーる,○,,,,30,10
6,13,GPT-2,プール,る,ルビー,1558,○,○,るびー,○,,,,30,10
6,14,GPT-1,ルビー,い,いす,1843,○,○,いす,○,,,,30,10
6,15,GPT-1,いす,す,すずめ,2015,○,○,すずめ,○,,,,30,10
6,16,GPT-1,すずめ,め,めだか,1547,○,○,めだか,○,,,,30,10
6,17,GPT-1,めだか,か,かるた,5633,○,○,かるた,○,,,,30,10
6,18,GPT-1,かるた,た,たこ,2909,○,○,たこ,○,,,,30,10
6,19,GPT-1,たこ,こ,こま,2253,○,○,こま,○,,,,30,10
6,20,GPT-1,こま,ま,まぐろ,2858,○,○,まぐろ,○,,,,30,10
6,21,GPT-1,まぐろ,ろ,ろうそく,1622,○,○,ろうそく,○,,,,30,10
6,22,GPT-1,ろうそく,く,くつ,2173,○,○,くつ,○,,,,30,10
6,23,GPT-1,くつ,つ,つみき,2967,○,×,,×,辞書外,GPT-2,GPT-1,30,10
7,1,GPT-1,しりとり,り,りんご,1632,○,○,りんご,○,,,,30,10
7,2,GPT-1,りんご,ご,ごま,3017,○,○,ごま,○,,,,30,10
7,3,GPT-1,ごま,ま,まくら,1718,○,○,まくら,○,,,,30,10
7,4,GPT-1,まくら,ら,らくだ,5648,○,○,らくだ,○,,,,30,10
7,5,GPT-1,らくだ,だ,だるま,1949,○,○,だるま,○,,,,30,10
7,6,GPT-1,だるま,ま,まつり,2251,○,○,まつり,○,,,,30,10
7,7,GPT-1,まつり,り,りす,2046,○,○,りす,○,,,,30,10
7,8,GPT-1,りす,す,すいか,1591,○,○,すいか,○,,,,30,10
7,9,GPT-1,すいか,か,かさ,1749,○,○,かさ,○,,,,30,10
7,10,GPT-1,かさ,さ,さくら,1871,○,○,さくら,○,,,,30,10
7,11,GPT-2,さくら,ら,らっぱ,2047,○,○,らっぱ,○,,,,30,10
7,12,GPT-2,らっぱ,ぱ,パンダ,1818,○,○,ぱんだ,○,,,,30,10
7,13,GPT-2,パンダ,だ,だんご,3192,○,○,だんご,○,,,,30,10
7,14,GPT-2,だんご,ご,ごりら,1957,○,○,ごりら,○,,,,30,10
7,15,GPT-2,ごりら,ら,ランプ,2236,○,○,らんぷ,○,,,,30,10
7,16,GPT-2,ランプ,ぷ,プール,2693,○,○,ぷーる,○,,,,30,10
7,17,GPT-1,プール,る,るり,2139,○,○,るり,○,,,,30,10
7,18,GPT-1,るり,り,料理,3578,○,○,りょうり,○,,,,30,10
7,19,GPT-1,料理,り,理科,1954,○,○,りか,○,,,,30,10
7,20,GPT-1,理科,か,かき,3288,○,○,かき,○,,,,30,10
7,21,GPT-1,かき,き,きつね,2704,○,○,きつね,○,,,,30,10
7,22,GPT-1,きつね,ね,ねこ,2075,○,○,ねこ,○,,,,30,10
7,23,GPT-1,ねこ,こ,コップ,3811,○,○,こっぷ,○,,,,30,10
7,24,GPT-1,コップ,ぷ,プラモデル,2203,○,○,ぷらもでる,○,,,,30,10
7,25,GPT-2,プラモデル,る,るす,1878,○,○,るす,○,,,,30,10
7,26,GPT-2,るす,す,すずめ,3335,○,○,すずめ,○,,,,30,10
7,27,GPT-2,すずめ,め,めだか,1985,○,○,めだか,○,,,,30,10
7,28,GPT-2,めだか,か,かもめ,4050,○,○,かもめ,○,,,,30,10
7,29,GPT-2,かもめ,め,めがね,2098,○,○,めがね,○,,,,30,10
7,30,GPT-2,めがね,ね,ねずみ,1843,○,○,ねずみ,○,,,,30,10
7,31,GPT-2,ねずみ,み,みず,3571,○,○,みず,○,,,,30,10
7,32,GPT-1,みず,ず,図工,1862,○,○,ずこう,○,,,,30,10
7,33,GPT-1,図工,う,うさぎ,1342,○,○,うさぎ,○,,,,30,10
7,34,GPT-1,うさぎ,ぎ,ぎょうざ,2815,○,○,ぎょーざ,○,,,,30,10
7,35,GPT-1,ぎょうざ,ざ,雑誌,1842,○,○,ざっし,○,,,,30,10
7,36,GPT-1,雑誌,し,しおり,3864,○,○,しおり,○,,,,30,10
7,37,GPT-1,しおり,り,立体,2834,○,○,りったい,○,,,,30,10
7,38,GPT-1,立体,い,いか,3897,○,○,いか,○,,,,30,10
7,39,GPT-1,いか,か,かい,3992,○,○,かい,○,,,,30,10
7,40,GPT-1,かい,い,いす,1895,○,○,いす,○,,,,30,10
7,41,GPT-1,いす,す,すみれ,1694,○,○,すみれ,○,,,,30,10
7,42,GPT-2,すみれ,れ,れんが,1952,○,○,れんが,○,,,,30,10
7,43,GPT-2,れんが,が,学校,1982,○,○,がっこう,○,,,,30,10
7,44,GPT-2,学校,う,うちわ,2257,○,○,うちわ,○,,,,30,10
7,45,GPT-2,うちわ,わ,わさび,2753,○,○,わさび,○,,,,30,10
7,46,GPT-2,わさび,び,びわ,3576,○,○,びわ,○,,,,30,10
7,47,GPT-2,びわ,わ,わに,3174,○,○,わに,○,,,,30,10
7,48,GPT-2,わに,に,にわ,2924,○,○,にわ,○,,,,30,10
7,49,GPT-2,にわ,わ,わかめ,2449,○,○,わかめ,○,,,,30,10
7,50,GPT-2,わかめ,め,めいし,2853,○,○,めいし,○,,,,30,10
7,51,GPT-2,めいし,し,しめじ,3254,○,○,しめじ,○,,,,30,10
7,52,GPT-1,しめじ,じ,辞書,1805,○,○,じしょ,○,,,,30,10
7,53,GPT-1,辞書,よ,よせぎ,5485,○,×,,×,辞書外,GPT-2,GPT-1,30,10
8,1,GPT-1,しりとり,り,りんご,1575,○,○,りんご,○,,,,30,10
8,2,GPT-1,りんご,ご,ごま,1942,○,○,ごま,○,,,,30,10
8,3,GPT-1,ごま,ま,まくら,1745,○,○,まくら,○,,,,30,10
8,4,GPT-1,まくら,ら,ラジオ,1741,○,○,らじお,○,,,,30,10
8,5,GPT-1,ラジオ,お,おもちゃ,5607,○,○,おもちゃ,○,,,,30,10
8,6,GPT-1,おもちゃ,や,やさい,2195,○,○,やさい,○,,,,30,10
8,7,GPT-1,やさい,い,いぬ,2458,○,○,いぬ,○,,,,30,10
8,8,GPT-1,いぬ,ぬ,ぬの,1943,○,○,ぬの,○,,,,30,10
8,9,GPT-1,ぬの,の,ノート,1744,○,○,のーと,○,,,,30,10
8,10,GPT-1,ノート,と,時計,1812,○,○,とけい,○,,,,30,10
8,11,GPT-2,時計,い,石,1667,○,○,いし,○,,,,30,10
8,12,GPT-2,石,し,しお,6029,○,○,しお,○,,,,30,10
8,13,GPT-2,しお,お,おふろ,4363,○,×,,×,辞書外,GPT-1,GPT-2,30,10
9,1,GPT-1,しりとり,り,りんご,1534,○,○,りんご,○,,,,30,10
9,2,GPT-1,りんご,ご,ごま,2009,○,○,ごま,○,,,,30,10
9,3,GPT-1,ごま,ま,まくら,2255,○,○,まくら,○,,,,30,10
9,4,GPT-1,まくら,ら,ランプ,4649,○,○,らんぷ,○,,,,30,10
9,5,GPT-1,ランプ,ぷ,プール,2300,○,○,ぷーる,○,,,,30,10
9,6,GPT-1,プール,る,ルビー,1955,○,○,るびー,○,,,,30,10
9,7,GPT-2,ルビー,い,いす,1851,○,○,いす,○,,,,30,10
9,8,GPT-2,いす,す,すいか,1586,○,○,すいか,○,,,,30,10
9,9,GPT-2,すいか,か,かさ,1919,○,○,かさ,○,,,,30,10
9,10,GPT-2,かさ,さ,さくら,1816,○,○,さくら,○,,,,30,10
9,11,GPT-2,さくら,ら,ラッパ,3016,○,○,らっぱ,○,,,,30,10
9,12,GPT-2,ラッパ,ぱ,パズル,3172,○,○,ぱずる,○,,,,30,10
9,13,GPT-2,パズル,る,留守,2561,○,○,るす,○,,,,30,10
9,14,GPT-2,留守,す,すみれ,2297,○,○,すみれ,○,,,,30,10
9,15,GPT-2,すみれ,れ,れんげ,1948,○,○,れんげ,○,,,,30,10
9,16,GPT-1,れんげ,げ,げた,2455,○,○,げた,○,,,,30,10
9,17,GPT-1,げた,た,たぬき,1820,○,○,たぬき,○,,,,30,10
9,18,GPT-1,たぬき,き,きつね,2264,○,○,きつね,○,,,,30,10
9,19,GPT-1,きつね,ね,ねこ,1301,○,○,ねこ,○,,,,30,10
9,20,GPT-1,ねこ,こ,こま,2800,○,○,こま,○,,,,30,10
9,21,GPT-1,こま,ま,まめ,3631,○,○,まめ,○,,,,30,10
9,22,GPT-2,まめ,め,めがね,1549,○,○,めがね,○,,,,30,10
9,23,GPT-2,めがね,ね,ねずみ,2724,○,○,ねずみ,○,,,,30,10
9,24,GPT-2,ねずみ,み,みず,2012,○,○,みず,○,,,,30,10
9,25,GPT-2,みず,ず,ずこう,2003,○,○,ずこう,○,,,,30,10
9,26,GPT-2,ずこう,う,うさぎ,2045,○,○,うさぎ,○,,,,30,10
9,27,GPT-2,うさぎ,ぎ,ぎんこう,2784,○,○,ぎんこう,○,,,,30,10
9,28,GPT-1,ぎんこう,う,うちわ,2032,○,○,うちわ,○,,,,30,10
9,29,GPT-1,うちわ,わ,わに,2106,○,○,わに,○,,,,30,10
9,30,GPT-1,わに,に,にじ,3814,○,○,にじ,○,,,,30,10
9,31,GPT-1,にじ,じ,じしゃく,2788,○,○,じしゃく,○,,,,30,10
9,32,GPT-1,じしゃく,く,くじら,3602,○,○,くじら,○,,,,30,10
9,33,GPT-2,くじら,ら,らくだ,2554,○,○,らくだ,○,,,,30,10
9,34,GPT-2,らくだ,だ,だるま,2212,○,○,だるま,○,,,,30,10
9,35,GPT-2,だるま,ま,まつり,1883,○,○,まつり,○,,,,30,10
9,36,GPT-2,まつり,り,りす,1668,○,○,りす,○,,,,30,10
9,37,GPT-2,りす,す,すずめ,1944,○,○,すずめ,○,,,,30,10
9,38,GPT-2,すずめ,め,めだか,1828,○,○,めだか,○,,,,30,10
9,39,GPT-2,めだか,か,かき,5202,○,○,かき,○,,,,30,10
9,40,GPT-2,かき,き,きつつき,4487,○,○,きつつき,○,,,,30,10
9,41,GPT-2,きつつき,き,きのこ,1706,○,○,きのこ,○,,,,30,10
9,42,GPT-2,きのこ,こ,コアラ,2360,○,○,こあら,○,,,,30,10
9,43,GPT-1,コアラ,ら,ラジオ,2158,○,○,らじお,○,,,,30,10
9,44,GPT-1,ラジオ,お,おかゆ,2764,○,×,,×,辞書外,GPT-2,GPT-1,30,10
10,1,GPT-1,しりとり,り,りんご,2385,○,○,りんご,○,,,,30,10
10,2,GPT-1,りんご,ご,ゴリラ,2546,○,○,ごりら,○,,,,30,10
10,3,GPT-1,ゴリラ,ら,ラッパ,2864,○,○,らっぱ,○,,,,30,10
10,4,GPT-1,ラッパ,ぱ,パセリ,2870,○,○,ぱせり,○,,,,30,10
10,5,GPT-1,パセリ,り,リス,2524,○,○,りす,○,,,,30,10
10,6,GPT-1,リス,す,スイカ,1734,○,○,すいか,○,,,,30,10
10,7,GPT-1,スイカ,か,カメラ,2269,○,○,かめら,○,,,,30,10
10,8,GPT-1,カメラ,ら,ラジオ,3103,○,○,らじお,○,,,,30,10
10,9,GPT-1,ラジオ,お,おにぎり,2759,○,○,おにぎり,○,,,,30,10
10,10,GPT-2,おにぎり,り,料理,2316,○,○,りょうり,○,,,,30,10
10,11,GPT-2,料理,り,旅行,2638,○,○,りょこう,○,,,,30,10
10,12,GPT-2,旅行,う,海,2874,○,○,うみ,○,,,,30,10
10,13,GPT-2,海,み,水,2493,○,○,みず,○,,,,30,10
10,14,GPT-2,水,ず,頭痛,2189,○,○,ずつう,○,,,,30,10
10,15,GPT-2,頭痛,う,うさぎ,3536,○,○,うさぎ,○,,,,30,10
10,16,GPT-2,うさぎ,ぎ,ギター,1899,○,○,ぎたー,○,,,,30,10
10,17,GPT-2,ギター,あ,あひる,2099,○,○,あひる,○,,,,30,10
10,18,GPT-1,あひる,る,留守,2244,○,○,るす,○,,,,30,10
10,19,GPT-1,留守,す,すずめ,2262,○,○,すずめ,○,,,,30,10
10,20,GPT-1,すずめ,め,めがね,1725,○,○,めがね,○,,,,30,10
10,21,GPT-1,めがね,ね,ねこ,2066,○,○,ねこ,○,,,,30,10
10,22,GPT-1,ねこ,こ,コアラ,2199,○,○,こあら,○,,,,30,10
10,23,GPT-1,コアラ,ら,ラクダ,2112,○,○,らくだ,○,,,,30,10
10,24,GPT-1,ラクダ,だ,大学,2529,○,○,だいがく,○,,,,30,10
10,25,GPT-1,大学,く,クジラ,2314,○,○,くじら,○,,,,30,10
10,26,GPT-1,クジラ,ら,ラッコ,2051,○,○,らっこ,○,,,,30,10
10,27,GPT-1,ラッコ,こ,こたつ,2001,○,○,こたつ,○,,,,30,10
10,28,GPT-2,こたつ,つ,つみき,1743,○,×,,×,辞書外,GPT-1,GPT-2,30,10
11,1,GPT-1,しりとり,り,りんご,1387,○,○,りんご,○,,,,30,10
11,2,GPT-1,りんご,ご,ごま,2109,○,○,ごま,○,,,,30,10
11,3,GPT-1,ごま,ま,まくら,2227,○,○,まくら,○,,,,30,10
11,4,GPT-1,まくら,ら,ラッパ,2455,○,○,らっぱ,○,,,,30,10
11,5,GPT-1,ラッパ,ぱ,パンダ,3143,○,○,ぱんだ,○,,,,30,10
11,6,GPT-1,パンダ,だ,だるま,1718,○,○,だるま,○,,,,30,10
11,7,GPT-1,だるま,ま,まぐろ,2798,○,○,まぐろ,○,,,,30,10
11,8,GPT-2,まぐろ,ろ,ろうそく,1220,○,○,ろうそく,○,,,,30,10
11,9,GPT-2,ろうそく,く,くじら,1545,○,○,くじら,○,,,,30,10
11,10,GPT-2,くじら,ら,ラケット,2969,○,○,らけっと,○,,,,30,10
11,11,GPT-2,ラケット,と,時計,2535,○,○,とけい,○,,,,30,10
11,12,GPT-2,時計,い,いす,3861,○,○,いす,○,,,,30,10
11,13,GPT-2,いす,す,すいか,2264,○,○,すいか,○,,,,30,10
11,14,GPT-2,すいか,か,カメラ,2138,○,○,かめら,○,,,,30,10
11,15,GPT-2,カメラ,ら,ラジオ,2929,○,○,らじお,○,,,,30,10
11,16,GPT-2,ラジオ,お,おにぎり,1866,○,○,おにぎり,○,,,,30,10
