ゲームID,ターン,プレイヤーID,前の単語,要求文字,回答,応答時間_ms,語頭判定,辞書判定,読み,判定,終了理由,勝者ID,敗者ID,プロンプトNo,最大連続回答回数
1,45,GPT-1,もみじ,じ,自転車,2010,×,×,,×,辞書外,GPT-2,GPT-1,11,10
2,1,GPT-1,しりとり,り,りんご,1467,○,○,りんご,○,,,,11,10
2,2,GPT-1,りんご,ご,ごま,1503,○,○,ごま,○,,,,11,10
2,3,GPT-1,ごま,ま,まくら,1565,○,○,まくら,○,,,,11,10
2,4,GPT-1,まくら,ら,ラッパ,1843,○,○,らっぱ,○,,,,11,10
2,5,GPT-1,ラッパ,ぱ,パンダ,1635,○,○,ぱんだ,○,,,,11,10
2,6,GPT-1,パンダ,だ,台所,1741,○,○,だいどころ,○,,,,11,10
2,7,GPT-1,台所,ろ,ろうそく,1638,○,○,ろうそく,○,,,,11,10
2,8,GPT-1,ろうそく,く,くじら,1840,○,○,くじら,○,,,,11,10
2,9,GPT-1,くじら,ら,ラジオ,1534,○,○,らじお,○,,,,11,10
2,10,GPT-1,ラジオ,お,おにぎり,1435,○,○,おにぎり,○,,,,11,10
2,11,GPT-2,おにぎり,り,りす,2151,○,○,りす,○,,,,11,10
2,12,GPT-2,りす,す,すいか,1791,○,○,すいか,○,,,,11,10
2,13,GPT-2,すいか,か,かめ,1277,○,○,かめ,○,,,,11,10
2,14,GPT-2,かめ,め,めがね,1493,○,○,めがね,○,,,,11,10
2,15,GPT-2,めがね,ね,ねこ,1574,○,○,ねこ,○,,,,11,10
2,16,GPT-2,ねこ,こ,こたつ,1841,○,○,こたつ,○,,,,11,10
2,17,GPT-2,こたつ,つ,つくえ,1741,○,○,つくえ,○,,,,11,10
2,18,GPT-2,つくえ,え,えんぴつ,1957,○,○,えんぴつ,○,,,,11,10
2,19,GPT-2,えんぴつ,つ,つばき,1934,○,○,つばき,○,,,,11,10
2,20,GPT-2,つばき,き,きつね,2044,○,○,きつね,○,,,,11,10
2,21,GPT-1,きつね,ね,ネクタイ,1848,○,○,ねくたい,○,,,,11,10
2,22,GPT-1,ネクタイ,い,いす,1327,○,○,いす,○,,,,11,10
2,23,GPT-1,いす,す,すずめ,1734,○,○,すずめ,○,,,,11,10
2,24,GPT-1,すずめ,め,めだか,1637,○,○,めだか,○,,,,11,10
2,25,GPT-1,めだか,か,かさ,2966,○,○,かさ,○,,,,11,10
2,26,GPT-1,かさ,さ,さくら,1948,○,○,さくら,○,,,,11,10
2,27,GPT-1,さくら,ら,らくだ,2109,○,○,らくだ,○,,,,11,10
2,28,GPT-1,らくだ,だ,だるま,1777,○,○,だるま,○,,,,11,10
2,29,GPT-1,だるま,ま,まつり,2001,○,○,まつり,○,,,,11,10
2,30,GPT-1,まつり,り,りか,2394,○,○,りか,○,,,,11,10
2,31,GPT-2,りか,か,かき,2155,○,○,かき,○,,,,11,10
2,32,GPT-2,かき,き,きのこ,1667,○,○,きのこ,○,,,,11,10
2,33,GPT-2,きのこ,こ,こしょう,1542,○,○,こしょう,○,,,,11,10
2,34,GPT-2,こしょう,う,うさぎ,2559,○,○,うさぎ,○,,,,11,10
2,35,GPT-2,うさぎ,ぎ,銀河,1799,○,○,ぎんが,○,,,,11,10
2,36,GPT-2,銀河,が,がくぶち,1991,○,×,,×,辞書外,GPT-1,GPT-2,11,10
3,1,GPT-1,しりとり,り,りんご,1897,○,○,りんご,○,,,,11,10
3,2,GPT-1,りんご,ご,ごま,1231,○,○,ごま,○,,,,11,10
3,3,GPT-1,ごま,ま,まくら,1439,○,○,まくら,○,,,,11,10
3,4,GPT-1,まくら,ら,ラッパ,1788,○,○,らっぱ,○,,,,11,10
3,5,GPT-1,ラッパ,ぱ,パンダ,1630,○,○,ぱんだ,○,,,,11,10
3,6,GPT-1,パンダ,だ,台所,1550,○,○,だいどころ,○,,,,11,10
3,7,GPT-1,台所,ろ,ろうそく,1761,○,○,ろうそく,○,,,,11,10
3,8,GPT-1,ろうそく,く,くじら,1509,○,○,くじら,○,,,,11,10
3,9,GPT-1,くじら,ら,ラジオ,1776,○,○,らじお,○,,,,11,10
3,10,GPT-1,ラジオ,お,おにぎり,1536,○,○,おにぎり,○,,,,11,10
3,11,GPT-2,おにぎり,り,りす,1569,○,○,りす,○,,,,11,10
3,12,GPT-2,りす,す,すいか,1708,○,○,すいか,○,,,,11,10
3,13,GPT-2,すいか,か,かめ,1844,○,○,かめ,○,,,,11,10
3,14,GPT-2,かめ,め,めがね,1146,○,○,めがね,○,,,,11,10
3,15,GPT-2,めがね,ね,ねこ,1312,○,○,ねこ,○,,,,11,10
3,16,GPT-2,ねこ,こ,こたつ,1343,○,○,こたつ,○,,,,11,10
3,17,GPT-2,こたつ,つ,つみき,2899,○,×,,×,辞書外,GPT-1,GPT-2,11,10
4,1,GPT-1,しりとり,り,りんご,1650,○,○,りんご,○,,,,11,10
4,2,GPT-1,りんご,ご,ごま,1409,○,○,ごま,○,,,,11,10
4,3,GPT-1,ごま,ま,まくら,1388,○,○,まくら,○,,,,11,10
4,4,GPT-1,まくら,ら,ラジオ,1498,○,○,らじお,○,,,,11,10
4,5,GPT-1,ラジオ,お,おにぎり,1100,○,○,おにぎり,○,,,,11,10
4,6,GPT-1,おにぎり,り,りす,2318,○,○,りす,○,,,,11,10
4,7,GPT-1,りす,す,すいか,1738,○,○,すいか,○,,,,11,10
4,8,GPT-1,すいか,か,カメラ,1737,○,○,かめら,○,,,,11,10
4,9,GPT-1,カメラ,ら,ラッパ,1345,○,○,らっぱ,○,,,,11,10
4,10,GPT-1,ラッパ,ぱ,パンダ,1313,○,○,ぱんだ,○,,,,11,10
4,11,GPT-2,パンダ,だ,台所,1637,○,○,だいどころ,○,,,,11,10
4,12,GPT-2,台所,ろ,ろうそく,1640,○,○,ろうそく,○,,,,11,10
4,13,GPT-2,ろうそく,く,くるま,1477,○,○,くるま,○,,,,11,10
4,14,GPT-2,くるま,ま,まつり,2363,○,○,まつり,○,,,,11,10
4,15,GPT-2,まつり,り,料理,2405,○,○,りょうり,○,,,,11,10
4,16,GPT-2,料理,り,理科,3068,○,○,りか,○,,,,11,10
4,17,GPT-2,理科,か,かさ,1144,○,○,かさ,○,,,,11,10
4,18,GPT-2,かさ,さ,さくら,1250,○,○,さくら,○,,,,11,10
4,19,GPT-2,さくら,ら,らくだ,2816,○,○,らくだ,○,,,,11,10
4,20,GPT-2,らくだ,だ,だるま,1738,○,○,だるま,○,,,,11,10
4,21,GPT-1,だるま,ま,まど,1646,○,○,まど,○,,,,11,10
4,22,GPT-1,まど,ど,どんぐり,1891,○,○,どんぐり,○,,,,11,10
4,23,GPT-1,どんぐり,り,りんかく,2256,○,○,りんかく,○,,,,11,10
4,24,GPT-1,りんかく,く,くじら,1214,○,○,くじら,○,,,,11,10
4,25,GPT-1,くじら,ら,ランプ,1896,○,○,らんぷ,○,,,,11,10
4,26,GPT-1,ランプ,ぷ,プール,1748,○,○,ぷーる,○,,,,11,10
4,27,GPT-1,プール,る,留守,1839,○,○,るす,○,,,,11,10
4,28,GPT-1,留守,す,すずめ,1241,○,○,すずめ,○,,,,11,10
4,29,GPT-1,すずめ,め,めがね,1420,○,○,めがね,○,,,,11,10
4,30,GPT-1,めがね,ね,ねこ,1393,○,○,ねこ,○,,,,11,10
4,31,GPT-2,ねこ,こ,こたつ,1471,○,○,こたつ,○,,,,11,10
4,32,GPT-2,こたつ,つ,つくえ,1715,○,○,つくえ,○,,,,11,10
4,33,GPT-2,つくえ,え,えんぴつ,1765,○,○,えんぴつ,○,,,,11,10
4,34,GPT-2,えんぴつ,つ,つばき,1690,○,○,つばき,○,,,,11,10
4,35,GPT-2,つばき,き,きつね,1585,○,○,きつね,○,,,,11,10
4,36,GPT-2,きつね,ね,ねずみ,2048,○,○,ねずみ,○,,,,11,10
4,37,GPT-2,ねずみ,み,水,1736,○,○,みず,○,,,,11,10
4,38,GPT-2,水,ず,図形,1953,○,○,ずけい,○,,,,11,10
4,39,GPT-2,図形,い,いす,1673,○,○,いす,○,,,,11,10
4,40,GPT-2,いす,す,水筒,8651,○,○,すいとう,○,,,,11,10
4,41,GPT-1,水筒,う,うさぎ,1820,○,○,うさぎ,○,,,,11,10
4,42,GPT-1,うさぎ,ぎ,銀河,2378,○,○,ぎんが,○,,,,11,10
4,43,GPT-1,銀河,が,学校,1436,○,○,がっこう,○,,,,11,10
4,44,GPT-1,学校,う,海,2454,○,○,うみ,○,,,,11,10
4,45,GPT-1,海,み,みそ,1985,○,○,みそ,○,,,,11,10
4,46,GPT-1,みそ,そ,そら,2182,○,○,そら,○,,,,11,10
4,47,GPT-1,そら,ら,ラベル,2540,○,○,らべる,○,,,,11,10
4,48,GPT-1,ラベル,る,ルビー,1582,○,○,るびー,○,,,,11,10
4,49,GPT-1,ルビー,い,いちご,1656,○,○,いちご,○,,,,11,10
4,50,GPT-1,いちご,ご,ゴリラ,1822,○,○,ごりら,○,,,,11,10
4,51,GPT-2,ゴリラ,ら,ラッコ,2256,○,○,らっこ,○,,,,11,10
4,52,GPT-2,ラッコ,こ,こけし,1735,○,○,こけし,○,,,,11,10
4,53,GPT-2,こけし,し,しお,1633,○,○,しお,○,,,,11,10
4,54,GPT-2,しお,お,おと,2667,○,○,おと,○,,,,11,10
4,55,GPT-2,おと,と,時計,1636,○,○,とけい,○,,,,11,10
4,56,GPT-2,時計,い,犬,2153,○,○,いぬ,○,,,,11,10
4,57,GPT-2,犬,ぬ,ぬの,1342,○,○,ぬの,○,,,,11,10
4,58,GPT-2,ぬの,の,のり,1684,○,○,のり,○,,,,11,10
4,59,GPT-2,のり,り,陸地,3384,○,○,りくち,○,,,,11,10
4,60,GPT-2,陸地,ち,地図,2033,○,○,ちず,○,,,,11,10
4,61,GPT-1,地図,ず,ずいき,2078,○,○,ずいき,○,,,,11,10
4,62,GPT-1,ずいき,き,きのこ,1907,○,○,きのこ,○,,,,11,10
4,63,GPT-1,きのこ,こ,こま,1449,○,○,こま,○,,,,11,10
4,64,GPT-1,こま,ま,まぐろ,3831,○,○,まぐろ,○,,,,11,10
4,65,GPT-1,まぐろ,ろ,ろば,1921,○,○,ろば,○,,,,11,10
4,66,GPT-1,ろば,ば,バケツ,1724,○,○,ばけつ,○,,,,11,10
4,67,GPT-1,バケツ,つ,つみき,1528,○,×,,×,辞書外,GPT-2,GPT-1,11,10
5,1,GPT-1,しりとり,り,りんご,1571,○,○,りんご,○,,,,11,10
5,2,GPT-1,りんご,ご,ごま,1445,○,○,ごま,○,,,,11,10
5,3,GPT-1,ごま,ま,まくら,1420,○,○,まくら,○,,,,11,10
5,4,GPT-1,まくら,ら,ラジオ,1562,○,○,らじお,○,,,,11,10
5,5,GPT-1,ラジオ,お,おにぎり,1277,○,○,おにぎり,○,,,,11,10
5,6,GPT-1,おにぎり,り,リス,1486,○,○,りす,○,,,,11,10
5,7,GPT-1,リス,す,すいか,2087,○,○,すいか,○,,,,11,10
5,8,GPT-1,すいか,か,かさ,1888,○,○,かさ,○,,,,11,10
5,9,GPT-1,かさ,さ,さくら,1730,○,○,さくら,○,,,,11,10
5,10,GPT-1,さくら,ら,ラッパ,1843,○,○,らっぱ,○,,,,11,10
5,11,GPT-2,ラッパ,ぱ,パンダ,1589,○,○,ぱんだ,○,,,,11,10
5,12,GPT-2,パンダ,だ,だるま,1377,○,○,だるま,○,,,,11,10
5,13,GPT-2,だるま,ま,まつり,1266,○,○,まつり,○,,,,11,10
5,14,GPT-2,まつり,り,料理,2949,○,○,りょうり,○,,,,11,10
5,15,GPT-2,料理,り,理科,2184,○,○,りか,○,,,,11,10
5,16,GPT-2,理科,か,柿,1986,○,○,かき,○,,,,11,10
5,17,GPT-2,柿,き,きつね,1696,○,○,きつね,○,,,,11,10
5,18,GPT-2,きつね,ね,ねこ,1787,○,○,ねこ,○,,,,11,10
5,19,GPT-2,ねこ,こ,こたつ,1284,○,○,こたつ,○,,,,11,10
5,20,GPT-2,こたつ,つ,つみき,1638,○,×,,×,辞書外,GPT-1,GPT-2,11,10
6,1,GPT-1,しりとり,り,りんご,1630,○,○,りんご,○,,,,11,10
6,2,GPT-1,りんご,ご,ごま,1257,○,○,ごま,○,,,,11,10
6,3,GPT-1,ごま,ま,まくら,1449,○,○,まくら,○,,,,11,10
6,4,GPT-1,まくら,ら,らっぱ,1796,○,○,らっぱ,○,,,,11,10
6,5,GPT-1,らっぱ,ぱ,パンダ,1671,○,○,ぱんだ,○,,,,11,10
6,6,GPT-1,パンダ,だ,台地,1414,○,○,だいち,○,,,,11,10
6,7,GPT-1,台地,ち,地図,1658,○,○,ちず,○,,,,11,10
6,8,GPT-1,地図,ず,頭蓋,1831,○,○,ずがい,○,,,,11,10
6,9,GPT-1,頭蓋,い,椅子,1661,○,○,いす,○,,,,11,10
6,10,GPT-1,椅子,す,スイカ,1755,○,○,すいか,○,,,,11,10
6,11,GPT-2,スイカ,か,傘,1723,○,○,かさ,○,,,,11,10
6,12,GPT-2,傘,さ,魚,2284,○,○,さかな,○,,,,11,10
6,13,GPT-2,魚,な,なす,1710,○,○,なす,○,,,,11,10
6,14,GPT-2,なす,す,すずめ,1533,○,○,すずめ,○,,,,11,10
6,15,GPT-2,すずめ,め,めだか,1738,○,○,めだか,○,,,,11,10
6,16,GPT-2,めだか,か,カメラ,2631,○,○,かめら,○,,,,11,10
6,17,GPT-2,カメラ,ら,ラジオ,1359,○,○,らじお,○,,,,11,10
6,18,GPT-2,ラジオ,お,おにぎり,1595,○,○,おにぎり,○,,,,11,10
6,19,GPT-2,おにぎり,り,りす,1436,○,○,りす,○,,,,11,10
6,20,GPT-2,りす,す,すみれ,1687,○,○,すみれ,○,,,,11,10
6,21,GPT-1,すみれ,れ,冷蔵庫,5150,×,×,,×,辞書外,GPT-2,GPT-1,11,10
7,1,GPT-1,しりとり,り,りんご,1182,○,○,りんご,○,,,,11,10
7,2,GPT-1,りんご,ご,ごま,1576,○,○,ごま,○,,,,11,10
7,3,GPT-1,ごま,ま,まくら,1344,○,○,まくら,○,,,,11,10
7,4,GPT-1,まくら,ら,ラッパ,1384,○,○,らっぱ,○,,,,11,10
7,5,GPT-1,ラッパ,ぱ,パンダ,2350,○,○,ぱんだ,○,,,,11,10
7,6,GPT-1,パンダ,だ,だるま,5723,○,○,だるま,○,,,,11,10
7,7,GPT-1,だるま,ま,まつり,2155,○,○,まつり,○,,,,11,10
7,8,GPT-1,まつり,り,りす,1723,○,○,りす,○,,,,11,10
7,9,GPT-1,りす,す,すいか,1145,○,○,すいか,○,,,,11,10
7,10,GPT-1,すいか,か,かめ,1084,○,○,かめ,○,,,,11,10
7,11,GPT-2,かめ,め,めだか,26560,○,○,めだか,○,,,,11,10
7,12,GPT-2,めだか,か,かさ,1432,○,○,かさ,○,,,,11,10
7,13,GPT-2,かさ,さ,さくら,1331,○,○,さくら,○,,,,11,10
7,14,GPT-2,さくら,ら,ラジオ,3275,○,○,らじお,○,,,,11,10
7,15,GPT-2,ラジオ,お,おにぎり,1386,○,○,おにぎり,○,,,,11,10
7,16,GPT-2,おにぎり,り,りんご,1582,○,○,りんご,×,既出単語,GPT-1,GPT-2,11,10
8,1,GPT-1,しりとり,り,リンゴ,1431,○,○,りんご,○,,,,11,10
8,2,GPT-1,リンゴ,ご,ゴマ,1943,○,○,ごま,○,,,,11,10
8,3,GPT-1,ゴマ,ま,マグロ,1597,○,○,まぐろ,○,,,,11,10
8,4,GPT-1,マグロ,ろ,ロケット,1427,○,○,ろけっと,○,,,,11,10
8,5,GPT-1,ロケット,と,トマト,1882,○,○,とまと,○,,,,11,10
8,6,GPT-1,トマト,と,時計,1232,○,○,とけい,○,,,,11,10
8,7,GPT-1,時計,い,椅子,1433,○,○,いす,○,,,,11,10
8,8,GPT-1,椅子,す,スイカ,1230,○,○,すいか,○,,,,11,10
8,9,GPT-1,スイカ,か,カメラ,1590,○,○,かめら,○,,,,11,10
8,10,GPT-1,カメラ,ら,ラジオ,1609,○,○,らじお,○,,,,11,10
8,11,GPT-2,ラジオ,お,おにぎり,1197,○,○,おにぎり,○,,,,11,10
8,12,GPT-2,おにぎり,り,リス,1324,○,○,りす,○,,,,11,10
8,13,GPT-2,リス,す,スズメ,1397,○,○,すずめ,○,,,,11,10
8,14,GPT-2,スズメ,め,メダカ,2089,○,○,めだか,○,,,,11,10
8,15,GPT-2,メダカ,か,傘,1487,○,○,かさ,○,,,,11,10
8,16,GPT-2,傘,さ,財布,5901,○,○,さいふ,○,,,,11,10
8,17,GPT-2,財布,ふ,袋,1541,○,○,ふくろ,○,,,,11,10
8,18,GPT-2,袋,ろ,ロープ,1800,○,○,ろーぷ,○,,,,11,10
8,19,GPT-2,ロープ,ぷ,プール,1456,○,○,ぷーる,○,,,,11,10
8,20,GPT-2,プール,る,ルビー,1207,○,○,るびー,○,,,,11,10
8,21,GPT-1,ルビー,い,石,1924,○,○,いし,○,,,,11,10
8,22,GPT-1,石,し,鹿,1788,○,○,しか,○,,,,11,10
8,23,GPT-1,鹿,か,カメ,2062,○,○,かめ,○,,,,11,10
8,24,GPT-1,カメ,め,メガネ,2172,○,○,めがね,○,,,,11,10
8,25,GPT-1,メガネ,ね,ネクタイ,1566,○,○,ねくたい,○,,,,11,10
8,26,GPT-1,ネクタイ,い,苺,1904,○,○,いちご,○,,,,11,10
8,27,GPT-1,苺,ご,ゴリラ,1969,○,○,ごりら,○,,,,11,10
8,28,GPT-1,ゴリラ,ら,ラッパ,1368,○,○,らっぱ,○,,,,11,10
8,29,GPT-1,ラッパ,ぱ,パンダ,2762,○,○,ぱんだ,○,,,,11,10
8,30,GPT-1,パンダ,だ,大学,1843,○,○,だいがく,○,,,,11,10
8,31,GPT-2,大学,く,車,1433,○,○,くるま,○,,,,11,10
8,32,GPT-2,車,ま,枕,2147,○,○,まくら,○,,,,11,10
8,33,GPT-2,枕,ら,ラクダ,1693,○,○,らくだ,○,,,,11,10
8,34,GPT-2,ラクダ,だ,大福,2007,○,○,だいふく,○,,,,11,10
8,35,GPT-2,大福,く,クジラ,1953,○,○,くじら,○,,,,11,10
8,36,GPT-2,クジラ,ら,ラッコ,2327,○,○,らっこ,○,,,,11,10
8,37,GPT-2,ラッコ,こ,コップ,1365,○,○,こっぷ,○,,,,11,10
8,38,GPT-2,コップ,ぷ,プラグ,2187,○,○,ぷらぐ,○,,,,11,10
8,39,GPT-2,プラグ,ぐ,グミ,1460,○,○,ぐみ,○,,,,11,10
8,40,GPT-2,グミ,み,ミルク,9212,○,○,みるく,○,,,,11,10
8,41,GPT-1,ミルク,く,クモ,5449,○,○,くも,○,,,,11,10
8,42,GPT-1,クモ,も,モップ,1919,○,○,もっぷ,○,,,,11,10
8,43,GPT-1,モップ,ぷ,プラネタリウム,1866,○,○,ぷらねたりうむ,○,,,,11,10
8,44,GPT-1,プラネタリウム,む,虫,3308,○,○,むし,○,,,,11,10
8,45,GPT-1,虫,し,椎茸,2308,○,○,しいたけ,○,,,,11,10
8,46,GPT-1,椎茸,け,ケーキ,1524,○,○,けーき,○,,,,11,10
8,47,GPT-1,ケーキ,き,きつね,1847,○,○,きつね,○,,,,11,10
8,48,GPT-1,きつね,ね,ネコ,1439,○,○,ねこ,○,,,,11,10
8,49,GPT-1,ネコ,こ,コアラ,1519,○,○,こあら,○,,,,11,10
8,50,GPT-1,コアラ,ら,ランプ,2492,○,○,らんぷ,○,,,,11,10
8,51,GPT-2,ランプ,ぷ,プラモデル,1937,○,○,ぷらもでる,○,,,,11,10
8,52,GPT-2,プラモデル,る,ルーペ,1930,○,○,るーぺ,○,,,,11,10
8,53,GPT-2,ルーペ,ぺ,ペダル,2658,○,○,ぺだる,○,,,,11,10
8,54,GPT-2,ペダル,る,ルーム,1739,○,○,るーむ,○,,,,11,10
8,55,GPT-2,ルーム,む,麦,2353,○,○,むぎ,○,,,,11,10
8,56,GPT-2,麦,ぎ,銀河,2355,○,○,ぎんが,○,,,,11,10
8,57,GPT-2,銀河,が,ガラス,2006,○,○,がらす,○,,,,11,10
8,58,GPT-2,ガラス,す,スープ,2596,○,○,すーぷ,○,,,,11,10
8,59,GPT-2,スープ,ぷ,プラム,1944,○,○,ぷらむ,○,,,,11,10
8,60,GPT-2,プラム,む,ムカデ,1618,○,○,むかで,○,,,,11,10
8,61,GPT-1,ムカデ,で,電車,1807,○,○,でんしゃ,○,,,,11,10
8,62,GPT-1,電車,や,野菜,1676,○,○,やさい,○,,,,11,10
8,63,GPT-1,野菜,い,イカ,1861,○,○,いか,○,,,,11,10
8,64,GPT-1,イカ,か,カバ,1538,○,○,かば,○,,,,11,10
8,65,GPT-1,カバ,ば,バケツ,1992,○,○,ばけつ,○,,,,11,10
8,66,GPT-1,バケツ,つ,机,1749,○,○,つくえ,○,,,,11,10
8,67,GPT-1,机,え,鉛筆,2139,○,○,えんぴつ,○,,,,11,10
8,68,GPT-1,鉛筆,つ,机,2095,○,○,つくえ,×,既出単語,GPT-2,GPT-1,11,10
9,1,GPT-1,しりとり,り,りんご,1632,○,○,りんご,○,,,,11,10
9,2,GPT-1,りんご,ご,ごま,3037,○,○,ごま,○,,,,11,10
9,3,GPT-1,ごま,ま,まくら,1444,○,○,まくら,○,,,,11,10
9,4,GPT-1,まくら,ら,ラッパ,1656,○,○,らっぱ,○,,,,11,10
9,5,GPT-1,ラッパ,ぱ,パンダ,1498,○,○,ぱんだ,○,,,,11,10
9,6,GPT-1,パンダ,だ,だるま,1954,○,○,だるま,○,,,,11,10
9,7,GPT-1,だるま,ま,まつり,2145,○,○,まつり,○,,,,11,10
9,8,GPT-1,まつり,り,りす,1858,○,○,りす,○,,,,11,10
9,9,GPT-1,りす,す,すいか,1253,○,○,すいか,○,,,,11,10
9,10,GPT-1,すいか,か,かさ,1386,○,○,かさ,○,,,,11,10
9,11,GPT-2,かさ,さ,さくら,1677,○,○,さくら,○,,,,11,10
9,12,GPT-2,さくら,ら,ラジオ,1942,○,○,らじお,○,,,,11,10
9,13,GPT-2,ラジオ,お,お茶,1584,○,×,,×,辞書外,GPT-1,GPT-2,11,10
10,1,GPT-1,しりとり,り,りんご,1829,○,○,りんご,○,,,,11,10
10,2,GPT-1,りんご,ご,ごま,1159,○,○,ごま,○,,,,11,10
10,3,GPT-1,ごま,ま,まくら,1794,○,○,まくら,○,,,,11,10
10,4,GPT-1,まくら,ら,ラッパ,1714,○,○,らっぱ,○,,,,11,10
10,5,GPT-1,ラッパ,ぱ,パンダ,1720,○,○,ぱんだ,○,,,,11,10
10,6,GPT-1,パンダ,だ,だるま,1324,○,○,だるま,○,,,,11,10
10,7,GPT-1,だるま,ま,まつり,1890,○,○,まつり,○,,,,11,10
10,8,GPT-1,まつり,り,料理,1830,○,○,りょうり,○,,,,11,10
10,9,GPT-1,料理,り,りす,1531,○,○,りす,○,,,,11,10
10,10,GPT-1,りす,す,すいか,1481,○,○,すいか,○,,,,11,10
10,11,GPT-2,すいか,か,かさ,1689,○,○,かさ,○,,,,11,10
10,12,GPT-2,かさ,さ,さくら,1611,○,○,さくら,○,,,,11,10
10,13,GPT-2,さくら,ら,ラジオ,1662,○,○,らじお,○,,,,11,10
10,14,GPT-2,ラジオ,お,おにぎり,1513,○,○,おにぎり,○,,,,11,10
10,15,GPT-2,おにぎり,り,りんご,1969,○,○,りんご,×,既出単語,GPT-1,GPT-2,11,10
11,1,GPT-1,しりとり,り,りんご,1655,○,○,りんご,○,,,,11,10
11,2,GPT-1,りんご,ご,ごま,1516,○,○,ごま,○,,,,11,10
11,3,GPT-1,ごま,ま,まくら,1942,○,○,まくら,○,,,,11,10
11,4,GPT-1,まくら,ら,ラッパ,1294,○,○,らっぱ,○,,,,11,10
11,5,GPT-1,ラッパ,ぱ,パンダ,1674,○,○,ぱんだ,○,,,,11,10
11,6,GPT-1,パンダ,だ,だるま,1375,○,○,だるま,○,,,,11,10
11,7,GPT-1,だるま,ま,まつり,2039,○,○,まつり,○,,,,11,10
